system_id,sample_chronological_period_id,chronological_period_id,sample_id,taxon_id,BNam,Befu,ChronoDat,ChronoDat Beschreibung,ProbNr,ProjektNr,TaxAut
1625,,1,208,135,Triticum dicoccum,US 13705,,,Isw 2015/10,Iswid,(Schrank) Schübl.
1626,,1,209,44,Cerealia indet.,US 13791,,,Isw 2015/5,Iswid,
1627,,1,209,36,Indeterminata,US 13791,,,Isw 2015/5,Iswid,
1628,,1,209,160,Lolium temulentum,US 13791,,,Isw 2015/5,Iswid,L.
1629,,1,209,196,Persicaria lanigera/lapatifolia,US 13791,,,Isw 2015/5,Iswid,
1630,,1,209,169,Phragmites,US 13791,,,Isw 2015/5,Iswid,
1631,,1,209,52,Poaceae,US 13791,,,Isw 2015/5,Iswid,
1632,,1,209,170,Rumex crispus/dentatus,US 13791,,,Isw 2015/5,Iswid,
1633,,1,209,135,Triticum dicoccum,US 13791,,,Isw 2015/5,Iswid,(Schrank) Schübl.
1634,,1,210,165,Acacia sp.,US 13791 (3),,,Isw 2015/7,Iswid,
1635,,1,210,44,Cerealia indet.,US 13791 (3),,,Isw 2015/7,Iswid,
1636,,1,210,36,Indeterminata,US 13791 (3),,,Isw 2015/7,Iswid,
1637,,1,210,177,Lathyrus hirsutus/Vicia (klien),US 13791 (3),,,Isw 2015/7,Iswid,
1638,,1,210,160,Lolium temulentum,US 13791 (3),,,Isw 2015/7,Iswid,L.
1639,,1,210,52,Poaceae,US 13791 (3),,,Isw 2015/7,Iswid,
1640,,1,210,170,Rumex crispus/dentatus,US 13791 (3),,,Isw 2015/7,Iswid,
1641,,1,210,135,Triticum dicoccum,US 13791 (3),,,Isw 2015/7,Iswid,(Schrank) Schübl.
1642,,1,211,44,Cerealia indet.,US 13802,,,Isw 2015/20,Iswid,
1643,,1,211,168,Cyperaceae,US 13802,,,Isw 2015/20,Iswid,
1644,,1,211,159,Hordeum vulgare undiff.,US 13802,,,Isw 2015/20,Iswid,L.
1645,,1,211,160,Lolium temulentum,US 13802,,,Isw 2015/20,Iswid,L.
1646,,1,211,52,Poaceae,US 13802,,,Isw 2015/20,Iswid,
1647,,1,212,165,Acacia sp.,US 13971,,,Isw 2015/7,Iswid,
1648,,1,212,44,Cerealia indet.,US 13971,,,Isw 2015/7,Iswid,
1649,,1,212,36,Indeterminata,US 13971,,,Isw 2015/7,Iswid,
1650,,1,212,177,Lathyrus hirsutus/Vicia (klien),US 13971,,,Isw 2015/7,Iswid,
1651,,1,212,160,Lolium temulentum,US 13971,,,Isw 2015/7,Iswid,L.
1652,,1,212,52,Poaceae,US 13971,,,Isw 2015/7,Iswid,
1653,,1,212,170,Rumex crispus/dentatus,US 13971,,,Isw 2015/7,Iswid,
1654,,1,212,135,Triticum dicoccum,US 13971,,,Isw 2015/7,Iswid,(Schrank) Schübl.
1655,,1,213,83,Bromus spec.,US 14021,,,Isw 2015/1,Iswid,L.
1656,,1,213,44,Cerealia indet.,US 14021,,,Isw 2015/1,Iswid,
1657,,1,213,168,Cyperaceae,US 14021,,,Isw 2015/1,Iswid,
1658,,1,213,203,Digitaria spec.,US 14021,,,Isw 2015/1,Iswid,Haller
1659,,1,213,176,Fabaceae (kult.),US 14021,,,Isw 2015/1,Iswid,
1660,,1,213,10,Eleocharis,US 14021,,,Isw 2015/1,Iswid,
1661,,1,213,159,Hordeum vulgare undiff.,US 14021,,,Isw 2015/1,Iswid,L.
1662,,1,213,36,Indeterminata,US 14021,,,Isw 2015/1,Iswid,
1663,,1,213,151,Lamiaceae,US 14021,,,Isw 2015/1,Iswid,
1664,,1,213,177,Lathyrus hirsutus/Vicia (klien),US 14021,,,Isw 2015/1,Iswid,
1665,,1,213,139,Lens culinaris,US 14021,,,Isw 2015/1,Iswid,Medik.
1666,,1,213,160,Lolium temulentum,US 14021,,,Isw 2015/1,Iswid,L.
1667,,1,213,196,Persicaria lanigera/lapatifolia,US 14021,,,Isw 2015/1,Iswid,
1668,,1,213,161,Phalaris minor,US 14021,,,Isw 2015/1,Iswid,
1669,,1,213,52,Poaceae,US 14021,,,Isw 2015/1,Iswid,
1670,,1,213,170,Rumex crispus/dentatus,US 14021,,,Isw 2015/1,Iswid,
1671,,1,213,158,Setaria spec.,US 14021,,,Isw 2015/1,Iswid,P.B.
1672,,1,213,75,Trifolium spec.,US 14021,,,Isw 2015/1,Iswid,L.
1673,,1,213,131,Triticum monococcum/dicoccum,US 14021,,,Isw 2015/1,Iswid,L./Schrank
1674,,1,213,181,Vicia hirsuta/tetrasperma,US 14021,,,Isw 2015/1,Iswid,(L.)S.F.Gray/(L.)Schreb
1675,,1,214,165,Acacia sp.,US 14038,,,Isw 2015/3,Iswid,
1676,,1,214,44,Cerealia indet.,US 14038,,,Isw 2015/3,Iswid,
1677,,1,214,176,Fabaceae (kult.),US 14038,,,Isw 2015/3,Iswid,
1678,,1,214,159,Hordeum vulgare undiff.,US 14038,,,Isw 2015/3,Iswid,L.
1679,,1,214,36,Indeterminata,US 14038,,,Isw 2015/3,Iswid,
1680,,1,214,160,Lolium temulentum,US 14038,,,Isw 2015/3,Iswid,L.
1681,,1,214,199,Origanum,US 14038,,,Isw 2015/3,Iswid,
1682,,1,214,161,Phalaris minor,US 14038,,,Isw 2015/3,Iswid,
1683,,1,214,169,Phragmites,US 14038,,,Isw 2015/3,Iswid,
1684,,1,214,142,Pisum sativum,US 14038,,,Isw 2015/3,Iswid,L.
1685,,1,214,52,Poaceae,US 14038,,,Isw 2015/3,Iswid,
1686,,1,214,170,Rumex crispus/dentatus,US 14038,,,Isw 2015/3,Iswid,
1687,,1,214,172,Tamarix,US 14038,,,Isw 2015/3,Iswid,
1688,,1,214,135,Triticum dicoccum,US 14038,,,Isw 2015/3,Iswid,(Schrank) Schübl.
1689,,1,214,75,Trifolium spec.,US 14038,,,Isw 2015/3,Iswid,L.
1690,,1,214,131,Triticum monococcum/dicoccum,US 14038,,,Isw 2015/3,Iswid,L./Schrank
1691,,1,214,181,Vicia hirsuta/tetrasperma,US 14038,,,Isw 2015/3,Iswid,(L.)S.F.Gray/(L.)Schreb
1692,,1,215,165,Acacia sp.,US 14050,,,Isw 2015/24,Iswid,
1693,,1,215,88,Asteraceae,US 14050,,,Isw 2015/24,Iswid,
1694,,1,215,183,Bolboschoenus,US 14050,,,Isw 2015/24,Iswid,
1695,,1,215,44,Cerealia indet.,US 14050,,,Isw 2015/24,Iswid,
1696,,1,215,168,Cyperaceae,US 14050,,,Isw 2015/24,Iswid,
1697,,1,215,176,Fabaceae (kult.),US 14050,,,Isw 2015/24,Iswid,
1698,,1,215,10,Eleocharis,US 14050,,,Isw 2015/24,Iswid,
1699,,1,215,159,Hordeum vulgare undiff.,US 14050,,,Isw 2015/24,Iswid,L.
1700,,1,215,36,Indeterminata,US 14050,,,Isw 2015/24,Iswid,
1701,,1,215,184,Lathyrus hirsutus,US 14050,,,Isw 2015/24,Iswid,L.
1702,,1,215,177,Lathyrus hirsutus/Vicia (klien),US 14050,,,Isw 2015/24,Iswid,
1703,,1,215,160,Lolium temulentum,US 14050,,,Isw 2015/24,Iswid,L.
1704,,1,215,196,Persicaria lanigera/lapatifolia,US 14050,,,Isw 2015/24,Iswid,
1705,,1,215,161,Phalaris minor,US 14050,,,Isw 2015/24,Iswid,
1706,,1,215,169,Phragmites,US 14050,,,Isw 2015/24,Iswid,
1707,,1,215,142,Pisum sativum,US 14050,,,Isw 2015/24,Iswid,L.
1708,,1,215,52,Poaceae,US 14050,,,Isw 2015/24,Iswid,
1709,,1,215,164,Polypogon,US 14050,,,Isw 2015/24,Iswid,
1710,,1,215,170,Rumex crispus/dentatus,US 14050,,,Isw 2015/24,Iswid,
1711,,1,215,172,Tamarix,US 14050,,,Isw 2015/24,Iswid,
1712,,1,215,135,Triticum dicoccum,US 14050,,,Isw 2015/24,Iswid,(Schrank) Schübl.
1713,,1,215,75,Trifolium spec.,US 14050,,,Isw 2015/24,Iswid,L.
1714,,1,216,177,Lathyrus hirsutus/Vicia (klien),US 14078,,,Isw 2916/23,Iswid,
1715,,1,216,160,Lolium temulentum,US 14078,,,Isw 2916/23,Iswid,L.
1716,,1,216,196,Persicaria lanigera/lapatifolia,US 14078,,,Isw 2916/23,Iswid,
1717,,1,216,52,Poaceae,US 14078,,,Isw 2916/23,Iswid,
1718,,1,216,135,Triticum dicoccum,US 14078,,,Isw 2916/23,Iswid,(Schrank) Schübl.
1719,,1,217,36,Indeterminata,US 14131,,,Isw 2015/13,Iswid,
1720,,1,217,177,Lathyrus hirsutus/Vicia (klien),US 14131,,,Isw 2015/13,Iswid,
1721,,1,217,160,Lolium temulentum,US 14131,,,Isw 2015/13,Iswid,L.
1722,,1,217,161,Phalaris minor,US 14131,,,Isw 2015/13,Iswid,
1723,,1,217,52,Poaceae,US 14131,,,Isw 2015/13,Iswid,
1724,,1,217,170,Rumex crispus/dentatus,US 14131,,,Isw 2015/13,Iswid,
1725,,1,217,135,Triticum dicoccum,US 14131,,,Isw 2015/13,Iswid,(Schrank) Schübl.
1726,,1,217,75,Trifolium spec.,US 14131,,,Isw 2015/13,Iswid,L.
1727,,1,217,181,Vicia hirsuta/tetrasperma,US 14131,,,Isw 2015/13,Iswid,(L.)S.F.Gray/(L.)Schreb
1728,,1,218,83,Bromus spec.,US 14131,,,Isw 2016/12,Iswid,L.
1729,,1,218,44,Cerealia indet.,US 14131,,,Isw 2016/12,Iswid,
1730,,1,218,204,Echinochloa/Setaria,US 14131,,,Isw 2016/12,Iswid,P. B./P. B.
1731,,1,218,159,Hordeum vulgare undiff.,US 14131,,,Isw 2016/12,Iswid,L.
1732,,1,218,36,Indeterminata,US 14131,,,Isw 2016/12,Iswid,
1733,,1,218,177,Lathyrus hirsutus/Vicia (klien),US 14131,,,Isw 2016/12,Iswid,
1734,,1,218,161,Phalaris minor,US 14131,,,Isw 2016/12,Iswid,
1735,,1,218,164,Polypogon,US 14131,,,Isw 2016/12,Iswid,
1736,,1,218,170,Rumex crispus/dentatus,US 14131,,,Isw 2016/12,Iswid,
1737,,1,218,158,Setaria spec.,US 14131,,,Isw 2016/12,Iswid,P.B.
1738,,1,218,135,Triticum dicoccum,US 14131,,,Isw 2016/12,Iswid,(Schrank) Schübl.
1739,,1,219,44,Cerealia indet.,US 14158,,,Isw 2015/14,Iswid,
1740,,1,219,177,Lathyrus hirsutus/Vicia (klien),US 14158,,,Isw 2015/14,Iswid,
1741,,1,219,160,Lolium temulentum,US 14158,,,Isw 2015/14,Iswid,L.
1742,,1,219,161,Phalaris minor,US 14158,,,Isw 2015/14,Iswid,
1743,,1,219,52,Poaceae,US 14158,,,Isw 2015/14,Iswid,
1744,,1,220,160,Lolium temulentum,US 14418,,,Isw 2016/34,Iswid,L.
1745,,1,220,161,Phalaris minor,US 14418,,,Isw 2016/34,Iswid,
1746,,1,220,135,Triticum dicoccum,US 14418,,,Isw 2016/34,Iswid,(Schrank) Schübl.
1747,,1,221,183,Bolboschoenus,US 14495,,,Isw 16/37,Iswid,
1748,,1,221,44,Cerealia indet.,US 14495,,,Isw 16/37,Iswid,
1749,,1,221,10,Eleocharis,US 14495,,,Isw 16/37,Iswid,
1750,,1,221,159,Hordeum vulgare undiff.,US 14495,,,Isw 16/37,Iswid,L.
1751,,1,221,36,Indeterminata,US 14495,,,Isw 16/37,Iswid,
1752,,1,221,177,Lathyrus hirsutus/Vicia (klien),US 14495,,,Isw 16/37,Iswid,
1753,,1,221,160,Lolium temulentum,US 14495,,,Isw 16/37,Iswid,L.
1754,,1,221,196,Persicaria lanigera/lapatifolia,US 14495,,,Isw 16/37,Iswid,
1755,,1,221,161,Phalaris minor,US 14495,,,Isw 16/37,Iswid,
1756,,1,221,142,Pisum sativum,US 14495,,,Isw 16/37,Iswid,L.
1757,,1,221,52,Poaceae,US 14495,,,Isw 16/37,Iswid,
1758,,1,221,170,Rumex crispus/dentatus,US 14495,,,Isw 16/37,Iswid,
1759,,1,221,197,Scorpiurus sp.,US 14495,,,Isw 16/37,Iswid,
1760,,1,221,172,Tamarix,US 14495,,,Isw 16/37,Iswid,
1761,,1,221,135,Triticum dicoccum,US 14495,,,Isw 16/37,Iswid,(Schrank) Schübl.
1762,,1,221,75,Trifolium spec.,US 14495,,,Isw 16/37,Iswid,L.
1763,,1,222,44,Cerealia indet.,US 14509,,,16-Jan,Iswid,
1764,,1,222,159,Hordeum vulgare undiff.,US 14509,,,16-Jan,Iswid,L.
1765,,1,222,36,Indeterminata,US 14509,,,16-Jan,Iswid,
1766,,1,222,177,Lathyrus hirsutus/Vicia (klien),US 14509,,,16-Jan,Iswid,
1767,,1,222,160,Lolium temulentum,US 14509,,,16-Jan,Iswid,L.
1768,,1,222,52,Poaceae,US 14509,,,16-Jan,Iswid,
1769,,1,222,135,Triticum dicoccum,US 14509,,,16-Jan,Iswid,(Schrank) Schübl.
1770,,1,222,75,Trifolium spec.,US 14509,,,16-Jan,Iswid,L.
1771,,1,223,191,Aeluropus lithoralis,US 14636,,,Isw 16/35,Iswid,
1772,,1,223,166,Angiospermae Monocotyledonae,US 14636,,,Isw 16/35,Iswid,
1773,,1,223,3,Apiaceae,US 14636,,,Isw 16/35,Iswid,
1774,,1,223,183,Bolboschoenus,US 14636,,,Isw 16/35,Iswid,
1775,,1,223,44,Cerealia indet.,US 14636,,,Isw 16/35,Iswid,
1776,,1,223,168,Cyperaceae,US 14636,,,Isw 16/35,Iswid,
1777,,1,223,176,Fabaceae (kult.),US 14636,,,Isw 16/35,Iswid,
1778,,1,223,159,Hordeum vulgare undiff.,US 14636,,,Isw 16/35,Iswid,L.
1779,,1,223,36,Indeterminata,US 14636,,,Isw 16/35,Iswid,
1780,,1,223,177,Lathyrus hirsutus/Vicia (klien),US 14636,,,Isw 16/35,Iswid,
1781,,1,223,160,Lolium temulentum,US 14636,,,Isw 16/35,Iswid,L.
1782,,1,223,200,Ornithogalum,US 14636,,,Isw 16/35,Iswid,
1783,,1,223,196,Persicaria lanigera/lapatifolia,US 14636,,,Isw 16/35,Iswid,
1784,,1,223,161,Phalaris minor,US 14636,,,Isw 16/35,Iswid,
1785,,1,223,170,Rumex crispus/dentatus,US 14636,,,Isw 16/35,Iswid,
1786,,1,223,135,Triticum dicoccum,US 14636,,,Isw 16/35,Iswid,(Schrank) Schübl.
1787,,1,224,166,Angiospermae Monocotyledonae,US 15067,,,Isw 2017/7,Iswid,
1788,,1,224,44,Cerealia indet.,US 15067,,,Isw 2017/7,Iswid,
1789,,1,224,168,Cyperaceae,US 15067,,,Isw 2017/7,Iswid,
1790,,1,224,102,Ficus carica,US 15067,,,Isw 2017/7,Iswid,L.
1791,,1,224,10,Eleocharis,US 15067,,,Isw 2017/7,Iswid,
1792,,1,224,159,Hordeum vulgare undiff.,US 15067,,,Isw 2017/7,Iswid,L.
1793,,1,224,36,Indeterminata,US 15067,,,Isw 2017/7,Iswid,
1794,,1,224,184,Lathyrus hirsutus,US 15067,,,Isw 2017/7,Iswid,L.
1795,,1,224,177,Lathyrus hirsutus/Vicia (klien),US 15067,,,Isw 2017/7,Iswid,
1796,,1,224,160,Lolium temulentum,US 15067,,,Isw 2017/7,Iswid,L.
1797,,1,224,205,Medicago/Trifolium,US 15067,,,Isw 2017/7,Iswid,L./L.
1798,,1,224,196,Persicaria lanigera/lapatifolia,US 15067,,,Isw 2017/7,Iswid,
1799,,1,224,161,Phalaris minor,US 15067,,,Isw 2017/7,Iswid,
1800,,1,224,52,Poaceae,US 15067,,,Isw 2017/7,Iswid,
1801,,1,224,170,Rumex crispus/dentatus,US 15067,,,Isw 2017/7,Iswid,
1802,,1,224,135,Triticum dicoccum,US 15067,,,Isw 2017/7,Iswid,(Schrank) Schübl.
1803,,1,224,75,Trifolium spec.,US 15067,,,Isw 2017/7,Iswid,L.
1804,,1,224,206,Vicia tetrasperma,US 15067,,,Isw 2017/7,Iswid,(L.) Schreb.
1805,,1,225,183,Bolboschoenus,US 15071,,,Isw 17/4,Iswid,
1806,,1,225,44,Cerealia indet.,US 15071,,,Isw 17/4,Iswid,
1807,,1,225,203,Digitaria spec.,US 15071,,,Isw 17/4,Iswid,Haller
1808,,1,225,70,Fabaceae,US 15071,,,Isw 17/4,Iswid,
1809,,1,225,176,Fabaceae (kult.),US 15071,,,Isw 17/4,Iswid,
1810,,1,225,10,Eleocharis,US 15071,,,Isw 17/4,Iswid,
1811,,1,225,159,Hordeum vulgare undiff.,US 15071,,,Isw 17/4,Iswid,L.
1812,,1,225,36,Indeterminata,US 15071,,,Isw 17/4,Iswid,
1813,,1,225,177,Lathyrus hirsutus/Vicia (klien),US 15071,,,Isw 17/4,Iswid,
1814,,1,225,139,Lens culinaris,US 15071,,,Isw 17/4,Iswid,Medik.
1815,,1,225,160,Lolium temulentum,US 15071,,,Isw 17/4,Iswid,L.
1816,,1,225,196,Persicaria lanigera/lapatifolia,US 15071,,,Isw 17/4,Iswid,
1817,,1,225,161,Phalaris minor,US 15071,,,Isw 17/4,Iswid,
1818,,1,225,52,Poaceae,US 15071,,,Isw 17/4,Iswid,
1819,,1,225,56,Rumex spec.,US 15071,,,Isw 17/4,Iswid,L.
1820,,1,225,135,Triticum dicoccum,US 15071,,,Isw 17/4,Iswid,(Schrank) Schübl.
1821,,1,225,75,Trifolium spec.,US 15071,,,Isw 17/4,Iswid,L.
1822,,1,226,44,Cerealia indet.,US 15108,,,Isw 17/1,Iswid,
1823,,1,226,204,Echinochloa/Setaria,US 15108,,,Isw 17/1,Iswid,P. B./P. B.
1824,,1,226,159,Hordeum vulgare undiff.,US 15108,,,Isw 17/1,Iswid,L.
1825,,1,226,36,Indeterminata,US 15108,,,Isw 17/1,Iswid,
1826,,1,226,177,Lathyrus hirsutus/Vicia (klien),US 15108,,,Isw 17/1,Iswid,
1827,,1,226,160,Lolium temulentum,US 15108,,,Isw 17/1,Iswid,L.
1828,,1,226,161,Phalaris minor,US 15108,,,Isw 17/1,Iswid,
1829,,1,226,52,Poaceae,US 15108,,,Isw 17/1,Iswid,
1830,,1,226,170,Rumex crispus/dentatus,US 15108,,,Isw 17/1,Iswid,
1831,,1,226,56,Rumex spec.,US 15108,,,Isw 17/1,Iswid,L.
1832,,1,226,135,Triticum dicoccum,US 15108,,,Isw 17/1,Iswid,(Schrank) Schübl.
1833,,1,226,75,Trifolium spec.,US 15108,,,Isw 17/1,Iswid,L.
1834,,1,227,44,Cerealia indet.,US 15140,,,Isw17/26,Iswid,
1835,,1,227,159,Hordeum vulgare undiff.,US 15140,,,Isw17/26,Iswid,L.
1836,,1,227,184,Lathyrus hirsutus,US 15140,,,Isw17/26,Iswid,L.
1837,,1,227,177,Lathyrus hirsutus/Vicia (klien),US 15140,,,Isw17/26,Iswid,
1838,,1,227,160,Lolium temulentum,US 15140,,,Isw17/26,Iswid,L.
1839,,1,227,142,Pisum sativum,US 15140,,,Isw17/26,Iswid,L.
1840,,1,227,170,Rumex crispus/dentatus,US 15140,,,Isw17/26,Iswid,
1841,,1,227,135,Triticum dicoccum,US 15140,,,Isw17/26,Iswid,(Schrank) Schübl.
1842,,1,227,75,Trifolium spec.,US 15140,,,Isw17/26,Iswid,L.
1843,,1,228,166,Angiospermae Monocotyledonae,US 16183,,,Isw 2017/8,Iswid,
1844,,1,228,83,Bromus spec.,US 16183,,,Isw 2017/8,Iswid,L.
1845,,1,228,44,Cerealia indet.,US 16183,,,Isw 2017/8,Iswid,
1846,,1,228,84,Chenopodium spec.,US 16183,,,Isw 2017/8,Iswid,L.
1847,,1,228,168,Cyperaceae,US 16183,,,Isw 2017/8,Iswid,
1848,,1,228,145,Echinochloa crus-galli,US 16183,,,Isw 2017/8,Iswid,(L.) P. Beauv.
1849,,1,228,10,Eleocharis,US 16183,,,Isw 2017/8,Iswid,
1850,,1,228,159,Hordeum vulgare undiff.,US 16183,,,Isw 2017/8,Iswid,L.
1851,,1,228,36,Indeterminata,US 16183,,,Isw 2017/8,Iswid,
1852,,1,228,177,Lathyrus hirsutus/Vicia (klien),US 16183,,,Isw 2017/8,Iswid,
1853,,1,228,160,Lolium temulentum,US 16183,,,Isw 2017/8,Iswid,L.
1854,,1,228,161,Phalaris minor,US 16183,,,Isw 2017/8,Iswid,
1855,,1,228,52,Poaceae,US 16183,,,Isw 2017/8,Iswid,
1856,,1,228,170,Rumex crispus/dentatus,US 16183,,,Isw 2017/8,Iswid,
1857,,1,228,135,Triticum dicoccum,US 16183,,,Isw 2017/8,Iswid,(Schrank) Schübl.
1858,,1,228,148,Vicia ervilia,US 16183,,,Isw 2017/8,Iswid,(L.) Willd.
1859,,1,229,183,Bolboschoenus,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1860,,1,229,44,Cerealia indet.,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1861,,1,229,177,Lathyrus hirsutus/Vicia (klien),US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1862,,1,229,160,Lolium temulentum,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,L.
1863,,1,229,161,Phalaris minor,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1864,,1,229,164,Polypogon,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1865,,1,229,170,Rumex crispus/dentatus,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,
1866,,1,229,135,Triticum dicoccum,US 16287_F4185 (TR.),,,Isw 17/23,Iswid,(Schrank) Schübl.
1867,,1,230,183,Bolboschoenus,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1868,,1,230,44,Cerealia indet.,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1869,,1,230,168,Cyperaceae,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1870,,1,230,159,Hordeum vulgare undiff.,US 16323_F4199(foye,,,Isw 17/29,Iswid,L.
1871,,1,230,160,Lolium temulentum,US 16323_F4199(foye,,,Isw 17/29,Iswid,L.
1872,,1,230,161,Phalaris minor,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1873,,1,230,164,Polypogon,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1874,,1,230,170,Rumex crispus/dentatus,US 16323_F4199(foye,,,Isw 17/29,Iswid,
1875,,1,230,135,Triticum dicoccum,US 16323_F4199(foye,,,Isw 17/29,Iswid,(Schrank) Schübl.
1876,,1,231,166,Angiospermae Monocotyledonae,US 6712,,,Isw 2013/13,Iswid,
1877,,1,231,44,Cerealia indet.,US 6712,,,Isw 2013/13,Iswid,
1878,,1,231,168,Cyperaceae,US 6712,,,Isw 2013/13,Iswid,
1879,,1,231,10,Eleocharis,US 6712,,,Isw 2013/13,Iswid,
1880,,1,231,159,Hordeum vulgare undiff.,US 6712,,,Isw 2013/13,Iswid,L.
1881,,1,231,36,Indeterminata,US 6712,,,Isw 2013/13,Iswid,
1882,,1,231,184,Lathyrus hirsutus,US 6712,,,Isw 2013/13,Iswid,L.
1883,,1,231,177,Lathyrus hirsutus/Vicia (klien),US 6712,,,Isw 2013/13,Iswid,
1884,,1,231,160,Lolium temulentum,US 6712,,,Isw 2013/13,Iswid,L.
1885,,1,231,161,Phalaris minor,US 6712,,,Isw 2013/13,Iswid,
1886,,1,231,169,Phragmites,US 6712,,,Isw 2013/13,Iswid,
1887,,1,231,52,Poaceae,US 6712,,,Isw 2013/13,Iswid,
1888,,1,231,170,Rumex crispus/dentatus,US 6712,,,Isw 2013/13,Iswid,
1889,,1,231,172,Tamarix,US 6712,,,Isw 2013/13,Iswid,
1890,,1,231,135,Triticum dicoccum,US 6712,,,Isw 2013/13,Iswid,(Schrank) Schübl.
1891,,1,232,166,Angiospermae Monocotyledonae,US 6773,,,Isw 2013/7,Iswid,
1892,,1,232,198,Brassicaceae,US 6773,,,Isw 2013/7,Iswid,
1893,,1,232,44,Cerealia indet.,US 6773,,,Isw 2013/7,Iswid,
1894,,1,232,84,Chenopodium spec.,US 6773,,,Isw 2013/7,Iswid,L.
1895,,1,232,168,Cyperaceae,US 6773,,,Isw 2013/7,Iswid,
1896,,1,232,204,Echinochloa/Setaria,US 6773,,,Isw 2013/7,Iswid,P. B./P. B.
1897,,1,232,10,Eleocharis,US 6773,,,Isw 2013/7,Iswid,
1898,,1,232,159,Hordeum vulgare undiff.,US 6773,,,Isw 2013/7,Iswid,L.
1899,,1,232,36,Indeterminata,US 6773,,,Isw 2013/7,Iswid,
1900,,1,232,177,Lathyrus hirsutus/Vicia (klien),US 6773,,,Isw 2013/7,Iswid,
1901,,1,232,162,Lolium spec.,US 6773,,,Isw 2013/7,Iswid,
1902,,1,232,160,Lolium temulentum,US 6773,,,Isw 2013/7,Iswid,L.
1903,,1,232,163,Phalaris,US 6773,,,Isw 2013/7,Iswid,
1904,,1,232,161,Phalaris minor,US 6773,,,Isw 2013/7,Iswid,
1905,,1,232,142,Pisum sativum,US 6773,,,Isw 2013/7,Iswid,L.
1906,,1,232,52,Poaceae,US 6773,,,Isw 2013/7,Iswid,
1907,,1,232,14,Polygonum lapathifolium/persicaria,US 6773,,,Isw 2013/7,Iswid,L./L.
1908,,1,232,164,Polypogon,US 6773,,,Isw 2013/7,Iswid,
1909,,1,232,207,Pulicaria,US 6773,,,Isw 2013/7,Iswid,
1910,,1,232,56,Rumex spec.,US 6773,,,Isw 2013/7,Iswid,L.
1911,,1,232,135,Triticum dicoccum,US 6773,,,Isw 2013/7,Iswid,(Schrank) Schübl.
1912,,1,232,75,Trifolium spec.,US 6773,,,Isw 2013/7,Iswid,L.
1913,,1,232,175,Vicia klein-früchtig,US 6773,,,Isw 2013/7,Iswid,
1914,,1,233,208,Arnebia,US 6803,,,Isw 2013/10,Iswid,
1915,,1,233,88,Asteraceae,US 6803,,,Isw 2013/10,Iswid,
1916,,1,233,183,Bolboschoenus,US 6803,,,Isw 2013/10,Iswid,
1917,,1,233,44,Cerealia indet.,US 6803,,,Isw 2013/10,Iswid,
1918,,1,233,209,Chenopodiaceae,US 6803,,,Isw 2013/10,Iswid,
1919,,1,233,168,Cyperaceae,US 6803,,,Isw 2013/10,Iswid,
1920,,1,233,204,Echinochloa/Setaria,US 6803,,,Isw 2013/10,Iswid,P. B./P. B.
1921,,1,233,70,Fabaceae,US 6803,,,Isw 2013/10,Iswid,
1922,,1,233,193,Ficus sp.,US 6803,,,Isw 2013/10,Iswid,
1923,,1,233,10,Eleocharis,US 6803,,,Isw 2013/10,Iswid,
1924,,1,233,189,Hordeum spec.,US 6803,,,Isw 2013/10,Iswid,
1925,,1,233,159,Hordeum vulgare undiff.,US 6803,,,Isw 2013/10,Iswid,L.
1926,,1,233,36,Indeterminata,US 6803,,,Isw 2013/10,Iswid,
1927,,1,233,182,Isolepis,US 6803,,,Isw 2013/10,Iswid,
1928,,1,233,160,Lolium temulentum,US 6803,,,Isw 2013/10,Iswid,L.
1929,,1,233,205,Medicago/Trifolium,US 6803,,,Isw 2013/10,Iswid,L./L.
1930,,1,233,161,Phalaris minor,US 6803,,,Isw 2013/10,Iswid,
1931,,1,233,169,Phragmites,US 6803,,,Isw 2013/10,Iswid,
1932,,1,233,142,Pisum sativum,US 6803,,,Isw 2013/10,Iswid,L.
1933,,1,233,52,Poaceae,US 6803,,,Isw 2013/10,Iswid,
1934,,1,233,14,Polygonum lapathifolium/persicaria,US 6803,,,Isw 2013/10,Iswid,L./L.
1935,,1,233,207,Pulicaria,US 6803,,,Isw 2013/10,Iswid,
1936,,1,233,56,Rumex spec.,US 6803,,,Isw 2013/10,Iswid,L.
1937,,1,233,158,Setaria spec.,US 6803,,,Isw 2013/10,Iswid,P.B.
1938,,1,233,210,Sherardia,US 6803,,,Isw 2013/10,Iswid,
1939,,1,233,172,Tamarix,US 6803,,,Isw 2013/10,Iswid,
1940,,1,233,135,Triticum dicoccum,US 6803,,,Isw 2013/10,Iswid,(Schrank) Schübl.
