system_id,sample_archaeological_period_id,archaeological_period_id,sample_id,taxon_id,ArchDat,ArchDat_Beschreibung,BNam,Befu,ProbNr,ProjektNr,TaxAut
200,,3,14,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A6214,19_0013_0007,19_0013,L.
201,,3,14,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A6214,19_0013_0007,19_0013,L.
202,,3,14,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A6214,19_0013_0007,19_0013,L.
203,,3,14,16,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Ranunculus spec.,A6214,19_0013_0007,19_0013,L.
204,,3,14,57,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Solanum nigrum,A6214,19_0013_0007,19_0013,L.
205,,3,14,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A6214,19_0013_0007,19_0013,L.
206,,3,14,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A6214,19_0013_0007,19_0013,
207,,3,15,58,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Brassica spec.,A6214,19_0013_0008,19_0013,L.
208,,3,15,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A6214,19_0013_0008,19_0013,
209,,3,15,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A6214,19_0013_0008,19_0013,L.
210,,3,15,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A6214,19_0013_0008,19_0013,L./L.
211,,3,15,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A6214,19_0013_0008,19_0013,
212,,3,15,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A6214,19_0013_0008,19_0013,L.
213,,3,15,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A6214,19_0013_0008,19_0013,
214,,3,15,59,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum aestivum s.l./durum/turgidum,A6214,19_0013_0008,19_0013,L./L.
215,,3,16,35,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec.,A6214,19_0013_0009,19_0013,
216,,3,16,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A6214,19_0013_0009,19_0013,
217,,3,16,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A6214,19_0013_0009,19_0013,L.
218,,3,16,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A6214,19_0013_0009,19_0013,L.
219,,3,16,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A6214,19_0013_0009,19_0013,L.
220,,3,16,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A6214,19_0013_0009,19_0013,L./L.
221,,3,16,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A6214,19_0013_0009,19_0013,
222,,3,17,58,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Brassica spec.,A6214,19_0013_0018,19_0013,L.
223,,3,17,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A6214,19_0013_0018,19_0013,
224,,3,17,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A6214,19_0013_0018,19_0013,L.
225,,3,17,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A6214,19_0013_0018,19_0013,L.
226,,3,17,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A6214,19_0013_0018,19_0013,
227,,3,17,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A6214,19_0013_0018,19_0013,L.
228,,3,18,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A8090,19_0013_0004,19_0013,
229,,3,18,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8090,19_0013_0004,19_0013,L.
230,,3,18,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A8090,19_0013_0004,19_0013,L.
231,,3,18,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A8090,19_0013_0004,19_0013,
232,,3,18,56,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex spec.,A8090,19_0013_0004,19_0013,L.
233,,3,18,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A8090,19_0013_0004,19_0013,
234,,3,18,59,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum aestivum s.l./durum/turgidum,A8090,19_0013_0004,19_0013,L./L.
235,,3,19,51,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec. tricarpellat,A8090,19_0013_0005,19_0013,
236,,3,19,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A8090,19_0013_0005,19_0013,
237,,3,19,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8090,19_0013_0005,19_0013,L.
238,,3,19,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A8090,19_0013_0005,19_0013,L.
239,,3,19,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A8090,19_0013_0005,19_0013,L./L.
240,,3,19,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A8090,19_0013_0005,19_0013,
241,,3,19,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A8090,19_0013_0005,19_0013,
242,,3,19,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A8090,19_0013_0005,19_0013,
243,,3,20,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A8090,19_0013_0006,19_0013,
244,,3,20,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8090,19_0013_0006,19_0013,L.
245,,3,20,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A8090,19_0013_0006,19_0013,
246,,3,20,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A8090,19_0013_0006,19_0013,L.
247,,3,21,51,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec. tricarpellat,A8090,19_0013_0017,19_0013,
248,,3,21,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A8090,19_0013_0017,19_0013,
249,,3,21,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8090,19_0013_0017,19_0013,L.
250,,3,21,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A8090,19_0013_0017,19_0013,L.
251,,3,21,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A8090,19_0013_0017,19_0013,
252,,3,22,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9063,19_0013_0001,19_0013,
253,,3,22,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9063,19_0013_0001,19_0013,L.
254,,3,22,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A9063,19_0013_0001,19_0013,L./L.
255,,3,22,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A9063,19_0013_0001,19_0013,
256,,3,22,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9063,19_0013_0001,19_0013,
257,,3,22,60,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Linum usitatissimum,A9063,19_0013_0001,19_0013,L.
258,,3,22,61,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Medicago/Melilotus,A9063,19_0013_0001,19_0013,
259,,3,23,58,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Brassica spec.,A9063,19_0013_0002,19_0013,L.
260,,3,23,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9063,19_0013_0002,19_0013,
261,,3,23,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9063,19_0013_0002,19_0013,L.
262,,3,23,8,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galeopsis spec.,A9063,19_0013_0002,19_0013,L.
263,,3,23,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A9063,19_0013_0002,19_0013,L.
264,,3,23,19,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Solanum spec.,A9063,19_0013_0002,19_0013,L.
265,,3,23,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A9063,19_0013_0002,19_0013,L.
266,,3,24,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9063,19_0013_0003,19_0013,
267,,3,24,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9063,19_0013_0003,19_0013,L.
268,,3,24,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A9063,19_0013_0003,19_0013,L.
269,,3,24,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A9063,19_0013_0003,19_0013,L./L.
270,,3,24,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A9063,19_0013_0003,19_0013,
271,,3,24,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9063,19_0013_0003,19_0013,L.
272,,3,24,21,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria graminea,A9063,19_0013_0003,19_0013,L.
273,,3,24,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A9063,19_0013_0003,19_0013,
274,,3,25,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9063,19_0013_0016,19_0013,
275,,3,25,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9063,19_0013_0016,19_0013,L.
276,,3,25,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9063,19_0013_0016,19_0013,
277,,3,25,62,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum spec.,A9063,19_0013_0016,19_0013,L.
278,,3,26,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A10143,19_0014_0040,19_0014,
279,,3,26,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A10143,19_0014_0040,19_0014,L.
280,,3,26,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A10143,19_0014_0040,19_0014,L.
281,,3,26,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A10143,19_0014_0040,19_0014,L./L.
282,,3,27,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A10153,19_0014_0037,19_0014,
283,,3,27,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A10153,19_0014_0037,19_0014,L.
284,,3,27,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A10153,19_0014_0037,19_0014,L.
285,,3,28,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A10189,19_0014_0042,19_0014,
286,,3,28,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A10189,19_0014_0042,19_0014,L.
287,,3,28,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A10189,19_0014_0042,19_0014,L.
288,,3,28,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A10189,19_0014_0042,19_0014,
289,,3,29,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A10229,19_0014_0039,19_0014,
290,,3,29,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A10229,19_0014_0039,19_0014,L.
291,,3,29,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A10229,19_0014_0039,19_0014,L.
292,,3,29,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A10229,19_0014_0039,19_0014,L./L.
293,,3,29,63,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Prunella vulgaris,A10229,19_0014_0039,19_0014,L.
294,,3,29,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A10229,19_0014_0039,19_0014,
295,,3,30,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A10697,19_0014_0067,19_0014,
296,,3,30,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A10697,19_0014_0067,19_0014,L.
297,,3,30,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A10697,19_0014_0067,19_0014,
298,,3,30,64,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Melilotus spec.,A10697,19_0014_0067,19_0014,Mill.
299,,3,30,32,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Silene dioica,A10697,19_0014_0067,19_0014,(L.) Clairv.
300,,3,30,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A10697,19_0014_0067,19_0014,
301,,3,31,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A10990,19_0014_0055,19_0014,L.
302,,3,32,51,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec. tricarpellat,A11339,19_0014_0068,19_0014,
303,,3,32,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A11339,19_0014_0068,19_0014,
304,,3,32,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A11339,19_0014_0068,19_0014,L.
305,,3,32,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A11339,19_0014_0068,19_0014,
306,,3,32,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A11339,19_0014_0068,19_0014,
307,,3,32,12,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum aviculare agg.,A11339,19_0014_0068,19_0014,
308,,3,32,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A11339,19_0014_0068,19_0014,L.
309,,3,32,13,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum convolvulus,A11339,19_0014_0068,19_0014,(L.) A. Löve
310,,3,32,16,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Ranunculus spec.,A11339,19_0014_0068,19_0014,L.
311,,3,32,53,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex acetosella agg.,A11339,19_0014_0068,19_0014,
312,,3,32,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A11339,19_0014_0068,19_0014,L.
313,,3,32,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A11339,19_0014_0068,19_0014,
314,,3,32,65,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Viola spec.,A11339,19_0014_0068,19_0014,L.
315,,3,33,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A1196,19_0014_0044,19_0014,L.
316,,4,34,35,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Carex spec.,A12024,19_0014_0056,19_0014,
317,,4,34,6,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Chenopodium album,A12024,19_0014_0056,19_0014,L.
318,,4,34,66,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Fumaria officinalis,A12024,19_0014_0056,19_0014,L.
319,,4,34,8,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Galeopsis spec.,A12024,19_0014_0056,19_0014,L.
320,,4,34,67,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Picea abies,A12024,19_0014_0056,19_0014,(L.) H. Karst.
321,,4,34,12,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum aviculare agg.,A12024,19_0014_0056,19_0014,
322,,4,34,13,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum convolvulus,A12024,19_0014_0056,19_0014,(L.) A. Löve
323,,4,35,44,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Cerealia indet.,A12024,19_0014_0057,19_0014,
324,,4,35,6,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Chenopodium album,A12024,19_0014_0057,19_0014,L.
325,,4,35,66,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Fumaria officinalis,A12024,19_0014_0057,19_0014,L.
326,,4,35,8,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Galeopsis spec.,A12024,19_0014_0057,19_0014,L.
327,,4,35,12,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum aviculare agg.,A12024,19_0014_0057,19_0014,
328,,4,35,50,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum lapathifolium agg.,A12024,19_0014_0057,19_0014,L.
329,,4,35,13,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum convolvulus,A12024,19_0014_0057,19_0014,(L.) A. Löve
330,,4,35,20,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Spergula arvensis,A12024,19_0014_0057,19_0014,L.
331,,4,36,35,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Carex spec.,A12034,19_0014_0058,19_0014,
332,,4,36,51,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Carex spec. tricarpellat,A12034,19_0014_0058,19_0014,
333,,4,36,68,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Centaurea spec.,A12034,19_0014_0058,19_0014,L.
334,,4,36,44,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Cerealia indet.,A12034,19_0014_0058,19_0014,
335,,4,36,6,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Chenopodium album,A12034,19_0014_0058,19_0014,L.
336,,4,36,69,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Euphorbia helioscopia,A12034,19_0014_0058,19_0014,L.
337,,4,36,70,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Fabaceae,A12034,19_0014_0058,19_0014,
338,,4,36,66,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Fumaria officinalis,A12034,19_0014_0058,19_0014,L.
339,,4,36,8,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Galeopsis spec.,A12034,19_0014_0058,19_0014,L.
340,,4,36,45,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Galium spurium,A12034,19_0014_0058,19_0014,L.
341,,4,36,10,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Eleocharis,A12034,19_0014_0058,19_0014,
342,,4,36,46,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Hordeum distichon/vulgare,A12034,19_0014_0058,19_0014,L./L.
343,,4,36,48,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A12034,19_0014_0058,19_0014,
344,,4,36,36,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Indeterminata,A12034,19_0014_0058,19_0014,
345,,4,36,71,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Juniperus communis,A12034,19_0014_0058,19_0014,L.
346,,4,36,72,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Phleum,A12034,19_0014_0058,19_0014,
347,,4,36,52,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Poaceae,A12034,19_0014_0058,19_0014,
348,,4,36,12,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum aviculare agg.,A12034,19_0014_0058,19_0014,
349,,4,36,50,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum lapathifolium agg.,A12034,19_0014_0058,19_0014,L.
350,,4,36,13,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum convolvulus,A12034,19_0014_0058,19_0014,(L.) A. Löve
351,,4,36,73,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Polygonum persicaria,A12034,19_0014_0058,19_0014,L.
352,,4,36,74,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Potentilla spec.,A12034,19_0014_0058,19_0014,L.
353,,4,36,16,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Ranunculus spec.,A12034,19_0014_0058,19_0014,L.
354,,4,36,19,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Solanum spec.,A12034,19_0014_0058,19_0014,L.
355,,4,36,20,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Spergula arvensis,A12034,19_0014_0058,19_0014,L.
356,,4,36,22,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Stellaria media,A12034,19_0014_0058,19_0014,
357,,4,36,75,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Trifolium spec.,A12034,19_0014_0058,19_0014,L.
358,,4,36,76,ScanJärnVik,Vikingatiden (800 e. Kr. - 1050 e. Kr.),Phalaris arundinacea,A12034,19_0014_0058,19_0014,L.
359,,3,37,35,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec.,A12435,19_0014_0069,19_0014,
360,,3,37,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A12435,19_0014_0069,19_0014,
361,,3,37,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A12435,19_0014_0069,19_0014,L.
362,,3,37,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A12435,19_0014_0069,19_0014,L.
363,,3,37,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A12435,19_0014_0069,19_0014,L.
364,,3,37,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A12435,19_0014_0069,19_0014,
365,,3,38,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A13064,19_0014_0071,19_0014,
366,,3,38,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A13064,19_0014_0071,19_0014,L.
367,,3,38,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A13064,19_0014_0071,19_0014,L.
368,,3,38,8,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galeopsis spec.,A13064,19_0014_0071,19_0014,L.
369,,3,38,47,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Nacktgerste,A13064,19_0014_0071,19_0014,
370,,3,38,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A13064,19_0014_0071,19_0014,
371,,3,38,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A13064,19_0014_0071,19_0014,
372,,3,38,64,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Melilotus spec.,A13064,19_0014_0071,19_0014,Mill.
373,,3,38,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A13064,19_0014_0071,19_0014,L.
374,,3,38,13,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum convolvulus,A13064,19_0014_0071,19_0014,(L.) A. Löve
375,,3,38,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A13064,19_0014_0071,19_0014,
376,,3,38,77,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum dicoccum/spelta,A13064,19_0014_0071,19_0014,Schrank/L.
377,,3,39,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A13200,19_0014_0041,19_0014,
378,,3,39,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A13200,19_0014_0041,19_0014,L.
379,,3,39,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A13200,19_0014_0041,19_0014,L.
380,,3,39,77,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum dicoccum/spelta,A13200,19_0014_0041,19_0014,Schrank/L.
381,,3,40,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A13299,19_0014_0072,19_0014,L./L.
382,,3,41,52,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Poaceae,A13837,19_0014_0060,19_0014,
383,,3,41,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A13837,19_0014_0060,19_0014,
384,,3,42,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A15333,19_0014_0061,19_0014,L.
385,,3,42,66,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Fumaria officinalis,A15333,19_0014_0061,19_0014,L.
