sample_id,taxon_id,PCODE,ProjektNr,Befu,ProbNr,TaxAut,BNam
211,168,CYPER,Iswid,US 13802,Isw 2015/20,,Cyperaceae
211,159,HOVUL,Iswid,US 13802,Isw 2015/20,L.,Hordeum vulgare undiff.
211,160,LOTEM,Iswid,US 13802,Isw 2015/20,L.,Lolium temulentum
211,52,POACE,Iswid,US 13802,Isw 2015/20,,Poaceae
211,52,POACE,Iswid,US 13802,Isw 2015/20,,Poaceae
212,165,ACAC,Iswid,US 13971,Isw 2015/7,,Acacia sp.
212,44,CEREA,Iswid,US 13971,Isw 2015/7,,Cerealia indet.
212,36,INDET,Iswid,US 13971,Isw 2015/7,,Indeterminata
212,36,INDET,Iswid,US 13971,Isw 2015/7,,Indeterminata
212,36,INDET,Iswid,US 13971,Isw 2015/7,,Indeterminata
212,36,INDET,Iswid,US 13971,Isw 2015/7,,Indeterminata
212,177,LahVi,Iswid,US 13971,Isw 2015/7,,Lathyrus hirsutus/Vicia (klien)
212,160,LOTEM,Iswid,US 13971,Isw 2015/7,L.,Lolium temulentum
212,52,POACE,Iswid,US 13971,Isw 2015/7,,Poaceae
212,170,Rucrden,Iswid,US 13971,Isw 2015/7,,Rumex crispus/dentatus
212,135,TRDIC,Iswid,US 13971,Isw 2015/7,(Schrank) Schübl.,Triticum dicoccum
213,83,BROM,Iswid,US 14021,Isw 2015/1,L.,Bromus spec.
213,44,CEREA,Iswid,US 14021,Isw 2015/1,,Cerealia indet.
213,168,CYPER,Iswid,US 14021,Isw 2015/1,,Cyperaceae
213,203,DIGI,Iswid,US 14021,Isw 2015/1,Haller,Digitaria spec.
213,176,FABAK,Iswid,US 14021,Isw 2015/1,,Fabaceae (kult.)
213,10,HELE,Iswid,US 14021,Isw 2015/1,,Eleocharis
213,159,HOVUL,Iswid,US 14021,Isw 2015/1,L.,Hordeum vulgare undiff.
213,36,INDET,Iswid,US 14021,Isw 2015/1,,Indeterminata
213,36,INDET,Iswid,US 14021,Isw 2015/1,,Indeterminata
213,151,LABIA,Iswid,US 14021,Isw 2015/1,,Lamiaceae
213,177,LahVi,Iswid,US 14021,Isw 2015/1,,Lathyrus hirsutus/Vicia (klien)
213,139,LECUL,Iswid,US 14021,Isw 2015/1,Medik.,Lens culinaris
213,160,LOTEM,Iswid,US 14021,Isw 2015/1,L.,Lolium temulentum
213,196,Pelaplan,Iswid,US 14021,Isw 2015/1,,Persicaria lanigera/lapatifolia
213,161,Phami,Iswid,US 14021,Isw 2015/1,,Phalaris minor
213,52,POACE,Iswid,US 14021,Isw 2015/1,,Poaceae
213,52,POACE,Iswid,US 14021,Isw 2015/1,,Poaceae
213,170,Rucrden,Iswid,US 14021,Isw 2015/1,,Rumex crispus/dentatus
213,158,SETA,Iswid,US 14021,Isw 2015/1,P.B.,Setaria spec.
213,75,TRIF,Iswid,US 14021,Isw 2015/1,L.,Trifolium spec.
213,131,TRMOD,Iswid,US 14021,Isw 2015/1,L./Schrank,Triticum monococcum/dicoccum
213,181,VIHIT,Iswid,US 14021,Isw 2015/1,(L.)S.F.Gray/(L.)Schreb,Vicia hirsuta/tetrasperma
214,165,ACAC,Iswid,US 14038,Isw 2015/3,,Acacia sp.
214,44,CEREA,Iswid,US 14038,Isw 2015/3,,Cerealia indet.
214,176,FABAK,Iswid,US 14038,Isw 2015/3,,Fabaceae (kult.)
214,159,HOVUL,Iswid,US 14038,Isw 2015/3,L.,Hordeum vulgare undiff.
214,36,INDET,Iswid,US 14038,Isw 2015/3,,Indeterminata
214,36,INDET,Iswid,US 14038,Isw 2015/3,,Indeterminata
214,160,LOTEM,Iswid,US 14038,Isw 2015/3,L.,Lolium temulentum
214,199,ORIG,Iswid,US 14038,Isw 2015/3,,Origanum
214,161,Phami,Iswid,US 14038,Isw 2015/3,,Phalaris minor
214,169,PHRA,Iswid,US 14038,Isw 2015/3,,Phragmites
214,142,PISAT,Iswid,US 14038,Isw 2015/3,L.,Pisum sativum
214,52,POACE,Iswid,US 14038,Isw 2015/3,,Poaceae
214,52,POACE,Iswid,US 14038,Isw 2015/3,,Poaceae
214,52,POACE,Iswid,US 14038,Isw 2015/3,,Poaceae
214,170,Rucrden,Iswid,US 14038,Isw 2015/3,,Rumex crispus/dentatus
214,172,TAMA,Iswid,US 14038,Isw 2015/3,,Tamarix
214,135,TRDIC,Iswid,US 14038,Isw 2015/3,(Schrank) Schübl.,Triticum dicoccum
214,75,TRIF,Iswid,US 14038,Isw 2015/3,L.,Trifolium spec.
214,131,TRMOD,Iswid,US 14038,Isw 2015/3,L./Schrank,Triticum monococcum/dicoccum
214,181,VIHIT,Iswid,US 14038,Isw 2015/3,(L.)S.F.Gray/(L.)Schreb,Vicia hirsuta/tetrasperma
215,165,ACAC,Iswid,US 14050,Isw 2015/24,,Acacia sp.
215,88,ASTER,Iswid,US 14050,Isw 2015/24,,Asteraceae
215,183,BOLB,Iswid,US 14050,Isw 2015/24,,Bolboschoenus
215,44,CEREA,Iswid,US 14050,Isw 2015/24,,Cerealia indet.
215,168,CYPER,Iswid,US 14050,Isw 2015/24,,Cyperaceae
215,168,CYPER,Iswid,US 14050,Isw 2015/24,,Cyperaceae
215,176,FABAK,Iswid,US 14050,Isw 2015/24,,Fabaceae (kult.)
215,10,HELE,Iswid,US 14050,Isw 2015/24,,Eleocharis
215,159,HOVUL,Iswid,US 14050,Isw 2015/24,L.,Hordeum vulgare undiff.
215,159,HOVUL,Iswid,US 14050,Isw 2015/24,L.,Hordeum vulgare undiff.
215,36,INDET,Iswid,US 14050,Isw 2015/24,,Indeterminata
215,36,INDET,Iswid,US 14050,Isw 2015/24,,Indeterminata
215,184,LAHIR,Iswid,US 14050,Isw 2015/24,L.,Lathyrus hirsutus
215,177,LahVi,Iswid,US 14050,Isw 2015/24,,Lathyrus hirsutus/Vicia (klien)
215,160,LOTEM,Iswid,US 14050,Isw 2015/24,L.,Lolium temulentum
215,196,Pelaplan,Iswid,US 14050,Isw 2015/24,,Persicaria lanigera/lapatifolia
215,161,Phami,Iswid,US 14050,Isw 2015/24,,Phalaris minor
215,169,PHRA,Iswid,US 14050,Isw 2015/24,,Phragmites
215,169,PHRA,Iswid,US 14050,Isw 2015/24,,Phragmites
215,142,PISAT,Iswid,US 14050,Isw 2015/24,L.,Pisum sativum
215,52,POACE,Iswid,US 14050,Isw 2015/24,,Poaceae
215,52,POACE,Iswid,US 14050,Isw 2015/24,,Poaceae
215,52,POACE,Iswid,US 14050,Isw 2015/24,,Poaceae
215,164,Polypo,Iswid,US 14050,Isw 2015/24,,Polypogon
215,170,Rucrden,Iswid,US 14050,Isw 2015/24,,Rumex crispus/dentatus
215,172,TAMA,Iswid,US 14050,Isw 2015/24,,Tamarix
215,135,TRDIC,Iswid,US 14050,Isw 2015/24,(Schrank) Schübl.,Triticum dicoccum
215,135,TRDIC,Iswid,US 14050,Isw 2015/24,(Schrank) Schübl.,Triticum dicoccum
215,75,TRIF,Iswid,US 14050,Isw 2015/24,L.,Trifolium spec.
216,177,LahVi,Iswid,US 14078,Isw 2916/23,,Lathyrus hirsutus/Vicia (klien)
216,160,LOTEM,Iswid,US 14078,Isw 2916/23,L.,Lolium temulentum
216,196,Pelaplan,Iswid,US 14078,Isw 2916/23,,Persicaria lanigera/lapatifolia
216,52,POACE,Iswid,US 14078,Isw 2916/23,,Poaceae
216,135,TRDIC,Iswid,US 14078,Isw 2916/23,(Schrank) Schübl.,Triticum dicoccum
217,36,INDET,Iswid,US 14131,Isw 2015/13,,Indeterminata
217,36,INDET,Iswid,US 14131,Isw 2015/13,,Indeterminata
217,177,LahVi,Iswid,US 14131,Isw 2015/13,,Lathyrus hirsutus/Vicia (klien)
217,160,LOTEM,Iswid,US 14131,Isw 2015/13,L.,Lolium temulentum
217,161,Phami,Iswid,US 14131,Isw 2015/13,,Phalaris minor
217,52,POACE,Iswid,US 14131,Isw 2015/13,,Poaceae
217,170,Rucrden,Iswid,US 14131,Isw 2015/13,,Rumex crispus/dentatus
217,135,TRDIC,Iswid,US 14131,Isw 2015/13,(Schrank) Schübl.,Triticum dicoccum
217,75,TRIF,Iswid,US 14131,Isw 2015/13,L.,Trifolium spec.
217,181,VIHIT,Iswid,US 14131,Isw 2015/13,(L.)S.F.Gray/(L.)Schreb,Vicia hirsuta/tetrasperma
218,83,BROM,Iswid,US 14131,Isw 2016/12,L.,Bromus spec.
218,44,CEREA,Iswid,US 14131,Isw 2016/12,,Cerealia indet.
218,204,ECHSE,Iswid,US 14131,Isw 2016/12,P. B./P. B.,Echinochloa/Setaria
218,159,HOVUL,Iswid,US 14131,Isw 2016/12,L.,Hordeum vulgare undiff.
218,36,INDET,Iswid,US 14131,Isw 2016/12,,Indeterminata
218,36,INDET,Iswid,US 14131,Isw 2016/12,,Indeterminata
218,36,INDET,Iswid,US 14131,Isw 2016/12,,Indeterminata
218,36,INDET,Iswid,US 14131,Isw 2016/12,,Indeterminata
218,36,INDET,Iswid,US 14131,Isw 2016/12,,Indeterminata
218,177,LahVi,Iswid,US 14131,Isw 2016/12,,Lathyrus hirsutus/Vicia (klien)
218,161,Phami,Iswid,US 14131,Isw 2016/12,,Phalaris minor
218,164,Polypo,Iswid,US 14131,Isw 2016/12,,Polypogon
218,170,Rucrden,Iswid,US 14131,Isw 2016/12,,Rumex crispus/dentatus
218,158,SETA,Iswid,US 14131,Isw 2016/12,P.B.,Setaria spec.
218,135,TRDIC,Iswid,US 14131,Isw 2016/12,(Schrank) Schübl.,Triticum dicoccum
219,44,CEREA,Iswid,US 14158,Isw 2015/14,,Cerealia indet.
219,177,LahVi,Iswid,US 14158,Isw 2015/14,,Lathyrus hirsutus/Vicia (klien)
219,160,LOTEM,Iswid,US 14158,Isw 2015/14,L.,Lolium temulentum
219,161,Phami,Iswid,US 14158,Isw 2015/14,,Phalaris minor
219,52,POACE,Iswid,US 14158,Isw 2015/14,,Poaceae
220,160,LOTEM,Iswid,US 14418,Isw 2016/34,L.,Lolium temulentum
220,161,Phami,Iswid,US 14418,Isw 2016/34,,Phalaris minor
220,135,TRDIC,Iswid,US 14418,Isw 2016/34,(Schrank) Schübl.,Triticum dicoccum
221,183,BOLB,Iswid,US 14495,Isw 16/37,,Bolboschoenus
221,44,CEREA,Iswid,US 14495,Isw 16/37,,Cerealia indet.
221,10,HELE,Iswid,US 14495,Isw 16/37,,Eleocharis
221,159,HOVUL,Iswid,US 14495,Isw 16/37,L.,Hordeum vulgare undiff.
221,159,HOVUL,Iswid,US 14495,Isw 16/37,L.,Hordeum vulgare undiff.
221,36,INDET,Iswid,US 14495,Isw 16/37,,Indeterminata
221,177,LahVi,Iswid,US 14495,Isw 16/37,,Lathyrus hirsutus/Vicia (klien)
221,160,LOTEM,Iswid,US 14495,Isw 16/37,L.,Lolium temulentum
221,196,Pelaplan,Iswid,US 14495,Isw 16/37,,Persicaria lanigera/lapatifolia
221,161,Phami,Iswid,US 14495,Isw 16/37,,Phalaris minor
221,142,PISAT,Iswid,US 14495,Isw 16/37,L.,Pisum sativum
221,52,POACE,Iswid,US 14495,Isw 16/37,,Poaceae
221,170,Rucrden,Iswid,US 14495,Isw 16/37,,Rumex crispus/dentatus
221,197,SCORP,Iswid,US 14495,Isw 16/37,,Scorpiurus sp.
221,172,TAMA,Iswid,US 14495,Isw 16/37,,Tamarix
221,135,TRDIC,Iswid,US 14495,Isw 16/37,(Schrank) Schübl.,Triticum dicoccum
221,135,TRDIC,Iswid,US 14495,Isw 16/37,(Schrank) Schübl.,Triticum dicoccum
221,75,TRIF,Iswid,US 14495,Isw 16/37,L.,Trifolium spec.
221,75,TRIF,Iswid,US 14495,Isw 16/37,L.,Trifolium spec.
222,44,CEREA,Iswid,US 14509,16-Jan,,Cerealia indet.
222,44,CEREA,Iswid,US 14509,16-Jan,,Cerealia indet.
222,159,HOVUL,Iswid,US 14509,16-Jan,L.,Hordeum vulgare undiff.
222,159,HOVUL,Iswid,US 14509,16-Jan,L.,Hordeum vulgare undiff.
222,36,INDET,Iswid,US 14509,16-Jan,,Indeterminata
222,36,INDET,Iswid,US 14509,16-Jan,,Indeterminata
222,177,LahVi,Iswid,US 14509,16-Jan,,Lathyrus hirsutus/Vicia (klien)
222,160,LOTEM,Iswid,US 14509,16-Jan,L.,Lolium temulentum
222,52,POACE,Iswid,US 14509,16-Jan,,Poaceae
222,135,TRDIC,Iswid,US 14509,16-Jan,(Schrank) Schübl.,Triticum dicoccum
222,135,TRDIC,Iswid,US 14509,16-Jan,(Schrank) Schübl.,Triticum dicoccum
222,75,TRIF,Iswid,US 14509,16-Jan,L.,Trifolium spec.
223,191,Aelur,Iswid,US 14636,Isw 16/35,,Aeluropus lithoralis
223,166,ANGMO,Iswid,US 14636,Isw 16/35,,Angiospermae Monocotyledonae
223,3,APIAC,Iswid,US 14636,Isw 16/35,,Apiaceae
223,183,BOLB,Iswid,US 14636,Isw 16/35,,Bolboschoenus
223,44,CEREA,Iswid,US 14636,Isw 16/35,,Cerealia indet.
223,168,CYPER,Iswid,US 14636,Isw 16/35,,Cyperaceae
223,176,FABAK,Iswid,US 14636,Isw 16/35,,Fabaceae (kult.)
223,159,HOVUL,Iswid,US 14636,Isw 16/35,L.,Hordeum vulgare undiff.
223,159,HOVUL,Iswid,US 14636,Isw 16/35,L.,Hordeum vulgare undiff.
223,36,INDET,Iswid,US 14636,Isw 16/35,,Indeterminata
223,36,INDET,Iswid,US 14636,Isw 16/35,,Indeterminata
223,177,LahVi,Iswid,US 14636,Isw 16/35,,Lathyrus hirsutus/Vicia (klien)
223,160,LOTEM,Iswid,US 14636,Isw 16/35,L.,Lolium temulentum
223,200,ORNI,Iswid,US 14636,Isw 16/35,,Ornithogalum
223,196,Pelaplan,Iswid,US 14636,Isw 16/35,,Persicaria lanigera/lapatifolia
223,161,Phami,Iswid,US 14636,Isw 16/35,,Phalaris minor
223,170,Rucrden,Iswid,US 14636,Isw 16/35,,Rumex crispus/dentatus
223,135,TRDIC,Iswid,US 14636,Isw 16/35,(Schrank) Schübl.,Triticum dicoccum
223,135,TRDIC,Iswid,US 14636,Isw 16/35,(Schrank) Schübl.,Triticum dicoccum
224,166,ANGMO,Iswid,US 15067,Isw 2017/7,,Angiospermae Monocotyledonae
224,44,CEREA,Iswid,US 15067,Isw 2017/7,,Cerealia indet.
224,168,CYPER,Iswid,US 15067,Isw 2017/7,,Cyperaceae
224,168,CYPER,Iswid,US 15067,Isw 2017/7,,Cyperaceae
224,102,FICAR,Iswid,US 15067,Isw 2017/7,L.,Ficus carica
224,102,FICAR,Iswid,US 15067,Isw 2017/7,L.,Ficus carica
224,10,HELE,Iswid,US 15067,Isw 2017/7,,Eleocharis
224,10,HELE,Iswid,US 15067,Isw 2017/7,,Eleocharis
224,159,HOVUL,Iswid,US 15067,Isw 2017/7,L.,Hordeum vulgare undiff.
224,36,INDET,Iswid,US 15067,Isw 2017/7,,Indeterminata
224,36,INDET,Iswid,US 15067,Isw 2017/7,,Indeterminata
224,36,INDET,Iswid,US 15067,Isw 2017/7,,Indeterminata
224,36,INDET,Iswid,US 15067,Isw 2017/7,,Indeterminata
224,184,LAHIR,Iswid,US 15067,Isw 2017/7,L.,Lathyrus hirsutus
224,177,LahVi,Iswid,US 15067,Isw 2017/7,,Lathyrus hirsutus/Vicia (klien)
224,160,LOTEM,Iswid,US 15067,Isw 2017/7,L.,Lolium temulentum
224,205,MEDTR,Iswid,US 15067,Isw 2017/7,L./L.,Medicago/Trifolium
224,196,Pelaplan,Iswid,US 15067,Isw 2017/7,,Persicaria lanigera/lapatifolia
224,161,Phami,Iswid,US 15067,Isw 2017/7,,Phalaris minor
224,52,POACE,Iswid,US 15067,Isw 2017/7,,Poaceae
224,170,Rucrden,Iswid,US 15067,Isw 2017/7,,Rumex crispus/dentatus
224,135,TRDIC,Iswid,US 15067,Isw 2017/7,(Schrank) Schübl.,Triticum dicoccum
224,75,TRIF,Iswid,US 15067,Isw 2017/7,L.,Trifolium spec.
224,206,VITET,Iswid,US 15067,Isw 2017/7,(L.) Schreb.,Vicia tetrasperma
225,183,BOLB,Iswid,US 15071,Isw 17/4,,Bolboschoenus
225,44,CEREA,Iswid,US 15071,Isw 17/4,,Cerealia indet.
225,44,CEREA,Iswid,US 15071,Isw 17/4,,Cerealia indet.
225,203,DIGI,Iswid,US 15071,Isw 17/4,Haller,Digitaria spec.
225,70,FABAC,Iswid,US 15071,Isw 17/4,,Fabaceae
225,176,FABAK,Iswid,US 15071,Isw 17/4,,Fabaceae (kult.)
225,10,HELE,Iswid,US 15071,Isw 17/4,,Eleocharis
225,159,HOVUL,Iswid,US 15071,Isw 17/4,L.,Hordeum vulgare undiff.
225,159,HOVUL,Iswid,US 15071,Isw 17/4,L.,Hordeum vulgare undiff.
225,159,HOVUL,Iswid,US 15071,Isw 17/4,L.,Hordeum vulgare undiff.
225,36,INDET,Iswid,US 15071,Isw 17/4,,Indeterminata
225,36,INDET,Iswid,US 15071,Isw 17/4,,Indeterminata
225,177,LahVi,Iswid,US 15071,Isw 17/4,,Lathyrus hirsutus/Vicia (klien)
225,139,LECUL,Iswid,US 15071,Isw 17/4,Medik.,Lens culinaris
225,160,LOTEM,Iswid,US 15071,Isw 17/4,L.,Lolium temulentum
225,196,Pelaplan,Iswid,US 15071,Isw 17/4,,Persicaria lanigera/lapatifolia
225,161,Phami,Iswid,US 15071,Isw 17/4,,Phalaris minor
225,52,POACE,Iswid,US 15071,Isw 17/4,,Poaceae
225,56,RUME,Iswid,US 15071,Isw 17/4,L.,Rumex spec.
225,135,TRDIC,Iswid,US 15071,Isw 17/4,(Schrank) Schübl.,Triticum dicoccum
225,75,TRIF,Iswid,US 15071,Isw 17/4,L.,Trifolium spec.
226,44,CEREA,Iswid,US 15108,Isw 17/1,,Cerealia indet.
226,204,ECHSE,Iswid,US 15108,Isw 17/1,P. B./P. B.,Echinochloa/Setaria
226,159,HOVUL,Iswid,US 15108,Isw 17/1,L.,Hordeum vulgare undiff.
226,36,INDET,Iswid,US 15108,Isw 17/1,,Indeterminata
226,177,LahVi,Iswid,US 15108,Isw 17/1,,Lathyrus hirsutus/Vicia (klien)
226,160,LOTEM,Iswid,US 15108,Isw 17/1,L.,Lolium temulentum
226,161,Phami,Iswid,US 15108,Isw 17/1,,Phalaris minor
226,52,POACE,Iswid,US 15108,Isw 17/1,,Poaceae
226,170,Rucrden,Iswid,US 15108,Isw 17/1,,Rumex crispus/dentatus
226,56,RUME,Iswid,US 15108,Isw 17/1,L.,Rumex spec.
226,135,TRDIC,Iswid,US 15108,Isw 17/1,(Schrank) Schübl.,Triticum dicoccum
226,75,TRIF,Iswid,US 15108,Isw 17/1,L.,Trifolium spec.
227,44,CEREA,Iswid,US 15140,Isw17/26,,Cerealia indet.
227,44,CEREA,Iswid,US 15140,Isw17/26,,Cerealia indet.
227,159,HOVUL,Iswid,US 15140,Isw17/26,L.,Hordeum vulgare undiff.
227,184,LAHIR,Iswid,US 15140,Isw17/26,L.,Lathyrus hirsutus
227,177,LahVi,Iswid,US 15140,Isw17/26,,Lathyrus hirsutus/Vicia (klien)
227,160,LOTEM,Iswid,US 15140,Isw17/26,L.,Lolium temulentum
227,142,PISAT,Iswid,US 15140,Isw17/26,L.,Pisum sativum
227,170,Rucrden,Iswid,US 15140,Isw17/26,,Rumex crispus/dentatus
227,135,TRDIC,Iswid,US 15140,Isw17/26,(Schrank) Schübl.,Triticum dicoccum
227,135,TRDIC,Iswid,US 15140,Isw17/26,(Schrank) Schübl.,Triticum dicoccum
227,75,TRIF,Iswid,US 15140,Isw17/26,L.,Trifolium spec.
228,166,ANGMO,Iswid,US 16183,Isw 2017/8,,Angiospermae Monocotyledonae
228,83,BROM,Iswid,US 16183,Isw 2017/8,L.,Bromus spec.
228,44,CEREA,Iswid,US 16183,Isw 2017/8,,Cerealia indet.
228,84,CHEN,Iswid,US 16183,Isw 2017/8,L.,Chenopodium spec.
228,168,CYPER,Iswid,US 16183,Isw 2017/8,,Cyperaceae
228,145,ECCRU,Iswid,US 16183,Isw 2017/8,(L.) P. Beauv.,Echinochloa crus-galli
228,10,HELE,Iswid,US 16183,Isw 2017/8,,Eleocharis
228,159,HOVUL,Iswid,US 16183,Isw 2017/8,L.,Hordeum vulgare undiff.
228,36,INDET,Iswid,US 16183,Isw 2017/8,,Indeterminata
228,177,LahVi,Iswid,US 16183,Isw 2017/8,,Lathyrus hirsutus/Vicia (klien)
228,160,LOTEM,Iswid,US 16183,Isw 2017/8,L.,Lolium temulentum
228,161,Phami,Iswid,US 16183,Isw 2017/8,,Phalaris minor
228,52,POACE,Iswid,US 16183,Isw 2017/8,,Poaceae
228,170,Rucrden,Iswid,US 16183,Isw 2017/8,,Rumex crispus/dentatus
228,135,TRDIC,Iswid,US 16183,Isw 2017/8,(Schrank) Schübl.,Triticum dicoccum
228,148,VIERV,Iswid,US 16183,Isw 2017/8,(L.) Willd.,Vicia ervilia
229,183,BOLB,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Bolboschoenus
229,44,CEREA,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Cerealia indet.
229,177,LahVi,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Lathyrus hirsutus/Vicia (klien)
229,160,LOTEM,Iswid,US 16287_F4185 (TR.),Isw 17/23,L.,Lolium temulentum
229,161,Phami,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Phalaris minor
229,164,Polypo,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Polypogon
229,170,Rucrden,Iswid,US 16287_F4185 (TR.),Isw 17/23,,Rumex crispus/dentatus
229,135,TRDIC,Iswid,US 16287_F4185 (TR.),Isw 17/23,(Schrank) Schübl.,Triticum dicoccum
229,135,TRDIC,Iswid,US 16287_F4185 (TR.),Isw 17/23,(Schrank) Schübl.,Triticum dicoccum
229,135,TRDIC,Iswid,US 16287_F4185 (TR.),Isw 17/23,(Schrank) Schübl.,Triticum dicoccum
230,183,BOLB,Iswid,US 16323_F4199(foye,Isw 17/29,,Bolboschoenus
230,44,CEREA,Iswid,US 16323_F4199(foye,Isw 17/29,,Cerealia indet.
230,44,CEREA,Iswid,US 16323_F4199(foye,Isw 17/29,,Cerealia indet.
230,44,CEREA,Iswid,US 16323_F4199(foye,Isw 17/29,,Cerealia indet.
230,168,CYPER,Iswid,US 16323_F4199(foye,Isw 17/29,,Cyperaceae
230,159,HOVUL,Iswid,US 16323_F4199(foye,Isw 17/29,L.,Hordeum vulgare undiff.
230,159,HOVUL,Iswid,US 16323_F4199(foye,Isw 17/29,L.,Hordeum vulgare undiff.
230,160,LOTEM,Iswid,US 16323_F4199(foye,Isw 17/29,L.,Lolium temulentum
230,161,Phami,Iswid,US 16323_F4199(foye,Isw 17/29,,Phalaris minor
230,164,Polypo,Iswid,US 16323_F4199(foye,Isw 17/29,,Polypogon
230,170,Rucrden,Iswid,US 16323_F4199(foye,Isw 17/29,,Rumex crispus/dentatus
230,135,TRDIC,Iswid,US 16323_F4199(foye,Isw 17/29,(Schrank) Schübl.,Triticum dicoccum
230,135,TRDIC,Iswid,US 16323_F4199(foye,Isw 17/29,(Schrank) Schübl.,Triticum dicoccum
230,135,TRDIC,Iswid,US 16323_F4199(foye,Isw 17/29,(Schrank) Schübl.,Triticum dicoccum
231,166,ANGMO,Iswid,US 6712,Isw 2013/13,,Angiospermae Monocotyledonae
231,44,CEREA,Iswid,US 6712,Isw 2013/13,,Cerealia indet.
231,168,CYPER,Iswid,US 6712,Isw 2013/13,,Cyperaceae
231,168,CYPER,Iswid,US 6712,Isw 2013/13,,Cyperaceae
231,10,HELE,Iswid,US 6712,Isw 2013/13,,Eleocharis
231,159,HOVUL,Iswid,US 6712,Isw 2013/13,L.,Hordeum vulgare undiff.
231,36,INDET,Iswid,US 6712,Isw 2013/13,,Indeterminata
231,36,INDET,Iswid,US 6712,Isw 2013/13,,Indeterminata
231,36,INDET,Iswid,US 6712,Isw 2013/13,,Indeterminata
231,36,INDET,Iswid,US 6712,Isw 2013/13,,Indeterminata
231,184,LAHIR,Iswid,US 6712,Isw 2013/13,L.,Lathyrus hirsutus
231,177,LahVi,Iswid,US 6712,Isw 2013/13,,Lathyrus hirsutus/Vicia (klien)
231,160,LOTEM,Iswid,US 6712,Isw 2013/13,L.,Lolium temulentum
231,161,Phami,Iswid,US 6712,Isw 2013/13,,Phalaris minor
231,169,PHRA,Iswid,US 6712,Isw 2013/13,,Phragmites
231,52,POACE,Iswid,US 6712,Isw 2013/13,,Poaceae
231,52,POACE,Iswid,US 6712,Isw 2013/13,,Poaceae
231,170,Rucrden,Iswid,US 6712,Isw 2013/13,,Rumex crispus/dentatus
231,172,TAMA,Iswid,US 6712,Isw 2013/13,,Tamarix
231,172,TAMA,Iswid,US 6712,Isw 2013/13,,Tamarix
231,135,TRDIC,Iswid,US 6712,Isw 2013/13,(Schrank) Schübl.,Triticum dicoccum
232,166,ANGMO,Iswid,US 6773,Isw 2013/7,,Angiospermae Monocotyledonae
232,198,BRASS,Iswid,US 6773,Isw 2013/7,,Brassicaceae
232,44,CEREA,Iswid,US 6773,Isw 2013/7,,Cerealia indet.
232,84,CHEN,Iswid,US 6773,Isw 2013/7,L.,Chenopodium spec.
232,168,CYPER,Iswid,US 6773,Isw 2013/7,,Cyperaceae
232,168,CYPER,Iswid,US 6773,Isw 2013/7,,Cyperaceae
232,204,ECHSE,Iswid,US 6773,Isw 2013/7,P. B./P. B.,Echinochloa/Setaria
232,10,HELE,Iswid,US 6773,Isw 2013/7,,Eleocharis
232,159,HOVUL,Iswid,US 6773,Isw 2013/7,L.,Hordeum vulgare undiff.
232,159,HOVUL,Iswid,US 6773,Isw 2013/7,L.,Hordeum vulgare undiff.
232,159,HOVUL,Iswid,US 6773,Isw 2013/7,L.,Hordeum vulgare undiff.
232,36,INDET,Iswid,US 6773,Isw 2013/7,,Indeterminata
232,177,LahVi,Iswid,US 6773,Isw 2013/7,,Lathyrus hirsutus/Vicia (klien)
232,162,LOLI,Iswid,US 6773,Isw 2013/7,,Lolium spec.
232,160,LOTEM,Iswid,US 6773,Isw 2013/7,L.,Lolium temulentum
232,163,PHAL,Iswid,US 6773,Isw 2013/7,,Phalaris
232,161,Phami,Iswid,US 6773,Isw 2013/7,,Phalaris minor
232,142,PISAT,Iswid,US 6773,Isw 2013/7,L.,Pisum sativum
232,52,POACE,Iswid,US 6773,Isw 2013/7,,Poaceae
232,52,POACE,Iswid,US 6773,Isw 2013/7,,Poaceae
232,14,POLPE,Iswid,US 6773,Isw 2013/7,L./L.,Polygonum lapathifolium/persicaria
232,164,Polypo,Iswid,US 6773,Isw 2013/7,,Polypogon
232,207,PULI,Iswid,US 6773,Isw 2013/7,,Pulicaria
232,56,RUME,Iswid,US 6773,Isw 2013/7,L.,Rumex spec.
232,135,TRDIC,Iswid,US 6773,Isw 2013/7,(Schrank) Schübl.,Triticum dicoccum
232,135,TRDIC,Iswid,US 6773,Isw 2013/7,(Schrank) Schübl.,Triticum dicoccum
232,75,TRIF,Iswid,US 6773,Isw 2013/7,L.,Trifolium spec.
232,175,VICKF,Iswid,US 6773,Isw 2013/7,,Vicia klein-früchtig
233,208,ARNE,Iswid,US 6803,Isw 2013/10,,Arnebia
233,88,ASTER,Iswid,US 6803,Isw 2013/10,,Asteraceae
233,88,ASTER,Iswid,US 6803,Isw 2013/10,,Asteraceae
233,183,BOLB,Iswid,US 6803,Isw 2013/10,,Bolboschoenus
233,44,CEREA,Iswid,US 6803,Isw 2013/10,,Cerealia indet.
233,44,CEREA,Iswid,US 6803,Isw 2013/10,,Cerealia indet.
233,209,CHENO,Iswid,US 6803,Isw 2013/10,,Chenopodiaceae
233,168,CYPER,Iswid,US 6803,Isw 2013/10,,Cyperaceae
