system_id,result_id,Befu,Zustand,ProbNr,cf,ProjektNr,RTyp,PCODE,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,geschätzt
980,,23491,waterlogged,22_0005_0008,-,22_0005,Sa/Fr,RUMAC,1.0,0.0,0.0,1,sf,
981,,23491,charred,22_0005_0008,-,22_0005,Sa/Fr,STMES,6.0,0.0,0.0,6,vk,
982,,23491,waterlogged,22_0005_0008,-,22_0005,Sa/Fr,URDIO,1.0,0.0,0.0,1,sf,
983,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,ASTER,3.0,0.0,0.0,3,sf,
984,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,BEPUB,2.0,0.0,0.0,2,sf,
985,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,CABIC,2.0,0.0,0.0,2,sf,
986,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,CATRI,2.0,0.0,0.0,2,sf,
987,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,CHEN,3.0,0.0,0.0,3,sf,
988,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,CLIN,1.0,0.0,0.0,1,sf,
989,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,LEON,1.0,0.0,0.0,1,sf,
990,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,PAPA,1.0,0.0,0.0,1,sf,
991,,23988,waterlogged,22_0005_0011,G,22_0005,Sa/Fr,PEDPA,3.0,0.0,0.0,3,sf,
992,,23988,waterlogged,22_0005_0011,-,22_0005,Bl,PIEXC,12.0,0.0,0.0,12,sf,
993,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,PLMAJ,14.0,0.0,0.0,14,sf,
994,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,POACE,7.0,0.0,0.0,7,sf,
995,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,POAVI,9.0,0.0,0.0,9,sf,
996,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,POPER,1.0,0.0,0.0,1,sf,
997,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,PRVUL,1.0,0.0,0.0,1,sf,
998,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,RAARE,1.0,0.0,0.0,1,sf,
999,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,RUCRI,1.0,0.0,0.0,1,sf,
1000,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,RUMAC,4.0,0.0,0.0,4,sf,
1001,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,SASAG,1.0,0.0,0.0,1,sf,
1002,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,STPAL,1.0,0.0,0.0,1,sf,
1003,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,TARA,1.0,0.0,0.0,1,sf,
1004,,23988,waterlogged,22_0005_0011,-,22_0005,Sa/Fr,URDIO,1.0,0.0,0.0,1,sf,
1005,,A2076,charred,22_0015_0017,-,22_0015,Veget,INDET,,1.0,,1,vk,
1006,,A2154,charred,22_0015_0020,-,22_0015,Sa/Fr,CHALB,7.0,,,7,vk,
1007,,A2154,charred,22_0015_0020,-,22_0015,Veget,INDET,,1.0,,1,vk,
1008,,A2154,charred,22_0015_0020,-,22_0015,Sa/Fr,POLCO,1.0,,,1,vk,
1009,,A2874 G2976,charred,22_0015_0014,-,22_0015,Sa/Fr,COAVE,,12.0,,12,vk,
1010,,A2874 G2976,charred,22_0015_0014,-,22_0015,Sa/Fr,INDET,1.0,,,1,vk,
1011,,A2874 G2976,charred,22_0015_0014,-,22_0015,Zwei,INDET,,4.0,,4,vk,
1012,,A2874 G2976,charred,22_0015_0014,-,22_0015,Sa/Fr,VICI,1.0,,,1,vk,
1013,,A4796,charred,22_0015_0013,-,22_0015,Zwei,INDET,,2.0,,2,vk,
1014,,M153 St 1,charred,22_0015_0006,-,22_0015,Sa/Fr,CHEN,2.0,,,2,vk,
1015,,M153 St 1,charred,22_0015_0006,-,22_0015,Sa/Fr,COAVE,,10.0,,10,vk,
1016,,M153 St 1,charred,22_0015_0006,-,22_0015,Sa/Fr,INDET,2.0,,,2,vk,
1017,,M153 St 1,charred,22_0015_0006,-,22_0015,Veget,INDET,5.0,,,5,vk,
1018,,M153 St 1,charred,22_0015_0006,-,22_0015,Sa/Fr,VICI,3.0,,,3,vk,
1019,,M153 St 2,charred,22_0015_0007,-,22_0015,Sa/Fr,COAVE,27.0,,,27,vk,
1020,,M153 St 2,charred,22_0015_0007,-,22_0015,Sa/Fr,INDET,1.0,,,1,vk,
1021,,M160 St 1,charred,22_0015_0001,-,22_0015,Sa/Fr,CHALB,1.0,,,1,vk,
1022,,M160 St 1,charred,22_0015_0001,-,22_0015,Sa/Fr,INDET,2.0,,,2,vk,
1023,,M160 St 1,charred,22_0015_0001,-,22_0015,Sa/Fr,POACE,1.0,,,1,vk,
1024,,M160 St 1,charred,22_0015_0001,-,22_0015,Sa/Fr,POLCO,1.0,,,1,vk,
1025,,M167 St 1,charred,22_0015_0002,-,22_0015,Sa/Fr,CARE,1.0,,,1,vk,
1026,,M167 St 1,charred,22_0015_0002,-,22_0015,Sa/Fr,CHEN,1.0,,,1,vk,
1027,,M167 St 1,charred,22_0015_0002,-,22_0015,Sa/Fr,GALI,1.0,,,1,vk,
1028,,M167 St 1,charred,22_0015_0002,-,22_0015,Sa/Fr,INDET,3.0,,,3,vk,
1029,,M167 St 1,charred,22_0015_0002,-,22_0015,sonst,INDET,1.0,,,1,vk,
1030,,M167 St 1,charred,22_0015_0002,-,22_0015,Veget,INDET,5.0,,,5,vk,
1031,,M167 St 1,charred,22_0015_0002,-,22_0015,Sa/Fr,POLCO,1.0,,,1,vk,
1032,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,CARE,4.0,,,4,vk,
1033,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,CHALB,12.0,,,12,vk,
1034,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,COAVE,14.0,,,14,vk,
1035,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,FABAC,2.0,,,2,vk,
1036,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,FEALT,2.0,,,2,vk,
1037,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,GALI,2.0,,,2,vk,
1038,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,INDET,7.0,,,7,vk,
1039,,M167 St 2,charred,22_0015_0003,-,22_0015,sonst,INDET,2.0,,,2,vk,
1040,,M167 St 2,charred,22_0015_0003,-,22_0015,Veget,INDET,16.0,,,16,vk,
1041,,M167 St 2,charred,22_0015_0003,A,22_0015,Sa/Fr,RUCRI,1.0,,,1,vk,
1042,,M167 St 2,charred,22_0015_0003,-,22_0015,Sa/Fr,VICI,1.0,,,1,vk,
1043,,M167 St 3,charred,22_0015_0004,-,22_0015,Sa/Fr,COAVE,34.0,,,34,vk,
1044,,M167 St 3,charred,22_0015_0004,-,22_0015,Sa/Fr,FABAC,5.0,,,5,vk,
1045,,M167 St 3,charred,22_0015_0004,-,22_0015,Sa/Fr,INDET,7.0,,,7,vk,
1046,,M167 St 3,charred,22_0015_0004,-,22_0015,Veget,INDET,6.0,,,6,vk,
1047,,M167 St 4,charred,22_0015_0005,-,22_0015,Sa/Fr,ARUVA,1.0,,,1,vk,
1048,,M167 St 4,charred,22_0015_0005,-,22_0015,Sa/Fr,COAVE,13.0,,,13,vk,
1049,,M167 St 4,charred,22_0015_0005,-,22_0015,Za,PINU,1.0,,,1,vk,
1050,,M32 Undre del,charred,2022_0015_0009,-,22_0015,Sa/Fr,COAVE,,153.0,,153,vk,
1051,,M32 Undre del,charred,2022_0015_0009,-,22_0015,Zwei,INDET,,17.0,,17,vk,
1052,,M32 Övre del,charred,2022_0015_0008,-,22_0015,Sa/Fr,APIAC,1.0,,,1,vk,
1053,,M32 Övre del,charred,2022_0015_0008,-,22_0015,Sa/Fr,COAVE,,26.0,,26,vk,
1054,,M32 Övre del,charred,2022_0015_0008,-,22_0015,Sa/Fr,FABAC,1.0,,,1,vk,
1055,,M32 Övre del,charred,2022_0015_0008,-,22_0015,Veget,INDET,,5.0,,5,vk,
1056,,M99 A5085,charred,2022_0015_0010,-,22_0015,Sa/Fr,FABAC,3.0,,,3,vk,
1057,,M99 A5085,charred,2022_0015_0010,-,22_0015,Sa/Fr,INDET,3.0,,,3,vk,
1058,,M99 A5085,charred,2022_0015_0010,-,22_0015,Zwei,INDET,,5.0,,5,vk,
1059,,M99 A5085,charred,2022_0015_0012,-,22_0015,Zwei,INDET,,1.0,,1,vk,
1060,,M99 A5085,charred,2022_0015_0012,G,22_0015,Sa/Fr,RAFIC,2.0,,,2,vk,
1061,,31,charred,17 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1062,,31,charred,17a depth 0.00-0.20,-,DanaBunar2,Sa/Fr,CEREA,3.0,0.0,0.0,3,vk,
1063,,31,charred,17a depth 0.00-0.20,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1064,,31,charred,17a depth 0.00-0.20,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1065,,31,charred,17a depth 0.00-0.20,-,DanaBunar2,Sa/Fr,VIVIN,1.0,0.0,0.0,1,vk,
1066,,32,charred,51 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1067,,32,charred,52 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1068,,32,charred,52 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,EUPH,1.0,0.0,0.0,1,vk,
1069,,32,charred,53 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1070,,32,charred,53 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,POOLE,2.0,0.0,0.0,2,vk,
1071,,32,charred,53 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,TRDIC,1.0,0.0,0.0,1,vk,
1072,,33,charred,18 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,CHALB,5.0,0.0,0.0,5,vk,
1073,,33,charred,18 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,SEVEV,1.0,0.0,0.0,1,vk,
1074,,33,charred,18 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1075,,33,charred,19 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1076,,33,charred,19 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,vk,
1077,,33,charred,19 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1078,,33,charred,20 depth 0.10-0.30,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1079,,33,charred,20 depth 0.10-0.30,-,DanaBunar2,Sa/Fr,TRDIC,1.0,0.0,0.0,1,vk,
1080,,33,charred,21 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,FABAC,2.0,0.0,0.0,2,vk,
1081,,33,mineralised,21 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,SAMB,1.0,0.0,0.0,1,mi,
1082,,33,charred,21 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRIT,3.0,0.0,0.0,3,vk,
1083,,33,charred,21 depth 0.30-0.40,-,DanaBunar2,HSB,TRMOD,2.0,0.0,0.0,2,vk,
1084,,33,charred,22 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,POACE,1.0,0.0,0.0,1,vk,
1085,,33,charred,22 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRAED,1.0,0.0,0.0,1,vk,
1086,,33,charred,22 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRIT,2.0,0.0,0.0,2,vk,
1087,,37,mineralised,39 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,3.0,0.0,0.0,3,mi,
1088,,37,charred,39 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,SEVEV,2.0,0.0,0.0,2,vk,
1089,,37,charred,39 depth 0.10-0.20,-,DanaBunar2,HSB,TRMOD,6.0,0.0,0.0,6,vk,
1090,,37,charred,39 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRMOD,1.0,0.0,0.0,1,vk,
1091,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,CEREA,3.0,0.0,0.0,3,vk,
1092,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1093,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1094,,37,mineralised,40 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,INDET,9.0,0.0,0.0,9,mi,
1095,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1096,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,HSB,TRMOC,3.0,0.0,0.0,3,vk,
1097,,37,charred,40 depth 0.20-0.30,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1098,,37,charred,41 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1099,,37,charred,41 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,POLCO,2.0,0.0,0.0,2,vk,
1100,,37,charred,41 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOD,4.0,0.0,0.0,4,vk,
1101,,37,charred,42 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,3.0,0.0,0.0,3,vk,
1102,,37,mineralised,42 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1103,,37,charred,42 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
1104,,37,charred,42 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1105,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,CEREA,5.0,0.0,0.0,5,vk,
1106,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,CHALB,5.0,0.0,0.0,5,vk,
1107,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,EUPH,1.0,0.0,0.0,1,vk,
1108,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1109,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1110,,38,mineralised,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1111,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,LECUL,1.0,0.0,0.0,1,vk,
1112,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,RUME,2.0,0.0,0.0,2,vk,
1113,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,SEVEV,1.0,0.0,0.0,1,vk,
1114,,38,charred,1 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,TRIF,1.0,0.0,0.0,1,vk,
1115,,38,charred,2 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1116,,38,mineralised,2 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1117,,38,charred,2 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,PAMIL,2.0,0.0,0.0,2,vk,
1118,,38,charred,2 depth 0.35-0.45,A,DanaBunar2,Sa/Fr,PHPRP,1.0,0.0,0.0,1,vk,
1119,,38,charred,2 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,PISAT,1.0,0.0,0.0,1,vk,
1120,,38,charred,2 depth 0.35-0.45,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1121,,38,charred,3 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1122,,38,charred,3 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,HODIV,1.0,0.0,0.0,1,vk,
1123,,38,mineralised,3 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1124,,38,charred,3 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1125,,38,charred,3 depth 0.35-0.45,-,DanaBunar2,Sa/Fr,SCANA,1.0,0.0,0.0,1,vk,
1126,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,4.0,0.0,0.0,4,vk,
1127,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,5.0,0.0,0.0,5,vk,
1128,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHRUB,1.0,0.0,0.0,1,vk,
1129,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,ECCRU,1.0,0.0,0.0,1,vk,
1130,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1131,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1132,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,PAMIL,5.0,0.0,0.0,5,vk,
1133,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,POOLE,12.0,0.0,0.0,12,vk,
1134,,38,charred,4 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,RUME,1.0,0.0,0.0,1,vk,
1135,,38,charred,5 depth 0.30-0.50,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1136,,38,charred,5 depth 0.30-0.50,-,DanaBunar2,Sa/Fr,PAMIL,2.0,0.0,0.0,2,vk,
1137,,39,charred,47 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1138,,39,charred,47 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,LECUL,1.0,0.0,0.0,1,vk,
1139,,39,charred,47 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOD,4.0,0.0,0.0,4,vk,
1140,,39,charred,48 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1141,,39,charred,48 depth 0.10-0.20,-,DanaBunar2,HSB,TRMOD,15.0,0.0,0.0,15,vk,
1142,,41,charred,44 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1143,,41,charred,44 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1144,,41,charred,46 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1145,,41,charred,46 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HODIV,1.0,0.0,0.0,1,vk,
1146,,41,charred,46 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,POOLE,3.0,0.0,0.0,3,vk,
1147,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,10.0,0.0,0.0,10,vk,
1148,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,FABAC,2.0,0.0,0.0,2,vk,
1149,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1150,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,4.0,0.0,0.0,4,vk,
1151,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,LECUL,2.0,0.0,0.0,2,vk,
1152,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,LITAR,2.0,0.0,0.0,2,vk,
1153,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,MALV,2.0,0.0,0.0,2,vk,
1154,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRIF,4.0,0.0,0.0,4,vk,
1155,,42,charred,10 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1156,,42,charred,6 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1157,,42,charred,6 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1158,,42,mineralised,6 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,INDET,8.0,0.0,0.0,8,mi,
1159,,42,charred,6 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1160,,42,charred,7 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1161,,42,charred,7 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1162,,42,charred,7 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,PAMIL,2.0,0.0,0.0,2,vk,
1163,,42,charred,8 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,5.0,0.0,0.0,5,vk,
1164,,42,charred,8 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CHALB,11.0,0.0,0.0,11,vk,
1165,,42,mineralised,8 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,38.0,0.0,0.0,38,mi,
1166,,42,charred,8 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,VIERV,1.0,0.0,0.0,1,vk,
1167,,42,charred,9 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1168,,42,charred,9 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1169,,42,mineralised,9 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,18.0,0.0,0.0,18,mi,
1170,,42,charred,9 depth 0.10-0.20,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1171,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,APIAC,1.0,0.0,0.0,1,vk,
1172,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,CEREA,6.0,0.0,0.0,6,vk,
1173,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,CHALB,3.0,0.0,0.0,3,vk,
1174,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,CUMSA,1.0,0.0,0.0,1,vk,
1175,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,GALI,2.0,0.0,0.0,2,vk,
1176,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,HODIV,3.0,0.0,0.0,3,vk,
1177,,44,charred,87 depth 0.06-0.16,-,DanaBunar2,Sa/Fr,LACIS,3.0,0.0,0.0,3,vk,
1178,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,CEREA,5.0,0.0,0.0,5,vk,
1179,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,CHALB,3.0,0.0,0.0,3,vk,
1180,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1181,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,HODIV,4.0,0.0,0.0,4,vk,
1182,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Knos,INDET,1.0,0.0,0.0,1,vk,
1183,,44,mineralised,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1184,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,LABIA,1.0,0.0,0.0,1,vk,
1185,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,PHLE,1.0,0.0,0.0,1,vk,
1186,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,POOLE,6.0,0.0,0.0,6,vk,
1187,,44,charred,88 depth 0.20-0.30,A,DanaBunar2,Sa/Fr,SEITA,1.0,0.0,0.0,1,vk,
1188,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRIF,2.0,0.0,0.0,2,vk,
1189,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,HSB,TRMOC,2.0,0.0,0.0,2,vk,
1190,,44,charred,88 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRMOD,4.0,0.0,0.0,4,vk,
1191,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CARE,1.0,0.0,0.0,1,vk,
1192,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,18.0,0.0,0.0,18,vk,
1193,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CHALB,5.0,0.0,0.0,5,vk,
1194,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HEPAL,1.0,0.0,0.0,1,vk,
1195,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HODIV,16.0,0.0,0.0,16,vk,
1196,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,vk,
1197,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,MEDI,1.0,0.0,0.0,1,vk,
1198,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,PAMIL,8.0,0.0,0.0,8,vk,
1199,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,POOLE,5.0,0.0,0.0,5,vk,
1200,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
1201,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,HSB,TRMOD,3.0,0.0,0.0,3,vk,
1202,,44,charred,89 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRMOD,2.0,0.0,0.0,2,vk,
1203,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,CEREA,18.0,0.0,0.0,18,vk,
1204,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1205,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,HODIV,5.0,0.0,0.0,5,vk,
1206,,44,mineralised,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,INDET,13.0,0.0,0.0,13,mi,
1207,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,Laleib,2.0,0.0,0.0,2,vk,
1208,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,PAMIL,5.0,0.0,0.0,5,vk,
1209,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,POACE,1.0,0.0,0.0,1,vk,
1210,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,POOLE,6.0,0.0,0.0,6,vk,
1211,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
