system_id,result_id,Befu,PCODE,ProbNr,ProjektNr,RTyp,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,cf,geschätzt,method_indicator,method_type
5413,,A9126,SPARV,19_0014_0004,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,ja,"ORG0,5"
5414,,A9126,STMES,19_0014_0004,19_0014,Sa/Fr,14.0,0.0,0.0,14,vk,-,,ja,"ORG0,5"
5415,,A9199,BROM,19_0014_0006,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5416,,A9199,CAMSA,19_0014_0006,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5417,,A9199,CATRI,19_0014_0006,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5418,,A9199,CEREA,19_0014_0006,19_0014,Sa/Fr,6.0,0.0,0.0,6,vk,-,,ja,"ORG0,5"
5419,,A9199,CHALB,19_0014_0006,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,ja,"ORG0,5"
5420,,A9199,EUHEL,19_0014_0006,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5421,,A9199,POLAP,19_0014_0006,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5422,,A957,CEREA,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5423,,A957,CHALB,19_0014_0064,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,ja,"ORG0,5"
5424,,A957,GAAPA,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5425,,A957,INDET,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5426,,A957,POAVI,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5427,,A957,RANU,19_0014_0064,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5428,,A957,SPARV,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5429,,A957,STMES,19_0014_0064,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5430,,A973,AVSAT,19_0014_0065,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,ja,"ORG0,5"
5431,,A973,CEREA,19_0014_0065,19_0014,Sa/Fr,15.0,0.0,0.0,15,vk,-,,ja,"ORG0,5"
5432,,A973,CHALB,19_0014_0065,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,ja,"ORG0,5"
5433,,A973,GAAPA,19_0014_0065,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5434,,A973,GASPU,19_0014_0065,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5435,,A973,HODVN,19_0014_0065,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5436,,A973,HODVS,19_0014_0065,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,ja,"ORG0,5"
5437,,A973,SPARV,19_0014_0065,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5438,,A973,STMES,19_0014_0065,19_0014,Sa/Fr,7.0,0.0,0.0,7,vk,-,,ja,"ORG0,5"
5439,,A9847,CEREA,19_0014_0002,19_0014,Sa/Fr,8.0,0.0,0.0,8,vk,-,,ja,"ORG0,5"
5440,,A9847,GALAS,19_0014_0002,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5441,,A9847,HODIV,19_0014_0002,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,ja,"ORG0,5"
5442,,A9847,INDET,19_0014_0002,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,ja,"ORG0,5"
5443,,A9847,POLAP,19_0014_0002,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5444,,A9847,RUCRI,19_0014_0002,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5445,,A9847,STMES,19_0014_0002,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,ja,"ORG0,5"
5446,,11200,ATRI,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5447,,11200,CHEN,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5448,,11200,INDET,22_0005_0001,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,ja,"ORG0,5"
5449,,11200,PHLE,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5450,,11200,POAVI,22_0005_0001,22_0005,Sa/Fr,5.0,0.0,0.0,5,sf,-,,ja,"ORG0,5"
5451,,11200,RUMAC,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5452,,11200,SILE,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5453,,11200,STMES,22_0005_0001,22_0005,Sa/Fr,1.0,0.0,0.0,1,vk,-,,ja,"ORG0,5"
5454,,11201,COAVE,22_0005_0002,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5455,,11201,INDET,22_0005_0002,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5456,,11201,RUIDA,22_0005_0002,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5457,,11221,CABIC,22_0005_0003,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5458,,11221,CHEN,22_0005_0003,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,teils,"ORG0,5"
5459,,11221,COAVE,22_0005_0003,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5460,,11221,INDET,22_0005_0003,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5461,,12026,AECYN,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5462,,12026,ALGLU,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5463,,12026,ARCMI,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5464,,12026,ASTER,22_0005_0004,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,teils,"ORG0,5"
5465,,12026,AVSAT,22_0005_0004,22_0005,Sa/Fr,34.0,0.0,0.0,34,sf,-,,teils,"ORG0,5"
5466,,12026,BRSEC,22_0005_0004,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5467,,12026,CABIC,22_0005_0004,22_0005,Sa/Fr,160.0,0.0,0.0,160,sf,-,,teils,"ORG0,5"
5468,,12026,CATRI,22_0005_0004,22_0005,Sa/Fr,30.0,0.0,0.0,30,sf,-,,teils,"ORG0,5"
5469,,12026,CECYA,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5470,,12026,CHALB,22_0005_0004,22_0005,Sa/Fr,33.0,0.0,0.0,33,sf,-,,teils,"ORG0,5"
5471,,12026,COAVE,22_0005_0004,22_0005,Sa/Fr,37.0,0.0,0.0,37,sf,-,,teils,"ORG0,5"
5472,,12026,COMA,22_0005_0004,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,teils,"ORG0,5"
5473,,12026,FRVES,22_0005_0004,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5474,,12026,GAIS,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5475,,12026,HEPAL,22_0005_0004,22_0005,Sa/Fr,9.0,0.0,0.0,9,sf,-,,teils,"ORG0,5"
5476,,12026,HULUP,22_0005_0004,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,teils,"ORG0,5"
5477,,12026,INDET,22_0005_0004,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5478,,12026,JUCOC,22_0005_0004,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5479,,12026,LAMI,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5480,,12026,LIUSI,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5481,,12026,OXACE,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5482,,12026,PIEXC,22_0005_0004,22_0005,Bl,73.0,0.0,0.0,73,sf,-,,teils,"ORG0,5"
5483,,12026,POACE,22_0005_0004,22_0005,Sa/Fr,10.0,0.0,0.0,10,sf,-,,teils,"ORG0,5"
5484,,12026,POAVI,22_0005_0004,22_0005,Sa/Fr,26.0,0.0,0.0,26,sf,-,,teils,"ORG0,5"
5485,,12026,POERE,22_0005_0004,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,teils,"ORG0,5"
5486,,12026,POLAP,22_0005_0004,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,teils,"ORG0,5"
5487,,12026,POLCO,22_0005_0004,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,teils,"ORG0,5"
5488,,12026,PRVUL,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5489,,12026,RAARE,22_0005_0004,22_0005,Sa/Fr,19.0,0.0,0.0,19,sf,-,,teils,"ORG0,5"
5490,,12026,RASCE,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5491,,12026,RUFRU,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5492,,12026,RUIDA,22_0005_0004,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5493,,12026,RUMAC,22_0005_0004,22_0005,Sa/Fr,9.0,0.0,0.0,9,sf,-,,teils,"ORG0,5"
5494,,12026,RUME,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5495,,12026,SCTAB,22_0005_0004,22_0005,Sa/Fr,20.0,0.0,0.0,20,sf,A,,teils,"ORG0,5"
5496,,12026,SILE,22_0005_0004,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,teils,"ORG0,5"
5497,,12026,SISEL,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5498,,12026,SPARV,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5499,,12026,STGRA,22_0005_0004,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5500,,12026,STMES,22_0005_0004,22_0005,Sa/Fr,18.0,0.0,0.0,18,vk,-,,teils,"ORG0,5"
5501,,12026,THARV,22_0005_0004,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,teils,"ORG0,5"
5502,,12026,URDIO,22_0005_0004,22_0005,Sa/Fr,27.0,0.0,0.0,27,sf,-,,teils,"ORG0,5"
5503,,12026,URURE,22_0005_0004,22_0005,Sa/Fr,5.0,0.0,0.0,5,sf,-,,teils,"ORG0,5"
5504,,200125,AECYN,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5505,,200125,ALCH,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5506,,200125,CABIC,22_0005_0012,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5507,,200125,CATRI,22_0005_0012,22_0005,Sa/Fr,29.0,0.0,0.0,29,sf,-,,teils,"ORG0,5"
5508,,200125,CEREA,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,vk,-,,teils,"ORG0,5"
5509,,200125,CHALB,22_0005_0012,22_0005,Sa/Fr,10.0,0.0,0.0,10,sf,-,,teils,"ORG0,5"
5510,,200125,CHEN,22_0005_0012,22_0005,Sa/Fr,5.0,0.0,0.0,5,sf,-,,teils,"ORG0,5"
5511,,200125,EUPEP,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5512,,200125,FICAR,22_0005_0012,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,teils,"ORG0,5"
5513,,200125,INDET,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5514,,200125,LAMI,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5515,,200125,LUMUL,22_0005_0012,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5516,,200125,PAPA,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5517,,200125,POAVI,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5518,,200125,POTE,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5519,,200125,RASCE,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5520,,200125,RUFRU,22_0005_0012,22_0005,Sa/Fr,10.0,0.0,0.0,10,sf,-,,teils,"ORG0,5"
5521,,200125,RUIDA,22_0005_0012,22_0005,Sa/Fr,15.0,0.0,0.0,15,sf,-,,teils,"ORG0,5"
5522,,200125,RUMAC,22_0005_0012,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,teils,"ORG0,5"
5523,,200125,SANIG,22_0005_0012,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,teils,"ORG0,5"
5524,,200125,SECER,22_0005_0012,22_0005,Sa/Fr,2.0,0.0,0.0,2,vk,-,,teils,"ORG0,5"
5525,,200125,SILE,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5526,,200125,SODUL,22_0005_0012,22_0005,Sa/Fr,11.0,0.0,0.0,11,sf,-,,teils,"ORG0,5"
5527,,200125,STMES,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,vk,-,,teils,"ORG0,5"
5528,,200125,STPAL,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5529,,200125,TARA,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5530,,200125,TRAED,22_0005_0012,22_0005,Sa/Fr,1.0,0.0,0.0,1,vk,-,,teils,"ORG0,5"
5531,,200125,URDIO,22_0005_0012,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5532,,200149,ALCH,22_0005_0013,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5533,,200149,ARCMI,22_0005_0013,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5534,,200149,BRAS,22_0005_0013,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5535,,200149,CABIC,22_0005_0013,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,ja,"ORG0,5"
5536,,200149,CATRI,22_0005_0013,22_0005,Sa/Fr,22.0,0.0,0.0,22,sf,-,,ja,"ORG0,5"
5537,,200149,CHALB,22_0005_0013,22_0005,Sa/Fr,45.0,0.0,0.0,45,sf,-,,ja,"ORG0,5"
5538,,200149,COAVE,22_0005_0013,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,ja,"ORG0,5"
5539,,200149,FUOFF,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5540,,200149,GAIS,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5541,,200149,HULUP,22_0005_0013,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5542,,200149,HYNIG,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5543,,200149,INDET,22_0005_0013,22_0005,Sa/Fr,10.0,0.0,0.0,10,sf,-,,ja,"ORG0,5"
5544,,200149,PIEXC,22_0005_0013,22_0005,Bl,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5545,,200149,PLMAJ,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5546,,200149,POAVI,22_0005_0013,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,ja,"ORG0,5"
5547,,200149,POLAP,22_0005_0013,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,ja,"ORG0,5"
5548,,200149,POLCO,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5549,,200149,RANU,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5550,,200149,RASCE,22_0005_0013,22_0005,Sa/Fr,5.0,0.0,0.0,5,sf,-,,ja,"ORG0,5"
5551,,200149,RUFRU,22_0005_0013,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5552,,200149,RUIDA,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5553,,200149,RUMAC,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5554,,200149,SASAG,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5555,,200149,SILE,22_0005_0013,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5556,,200149,STMES,22_0005_0013,22_0005,Sa/Fr,15.0,0.0,0.0,15,vk,-,,ja,"ORG0,5"
5557,,200149,STPAL,22_0005_0013,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5558,,200149,THARV,22_0005_0013,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5559,,200149,URDIO,22_0005_0013,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5560,,200149,URURE,22_0005_0013,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5561,,200177,ALCH,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5562,,200177,ARCMI,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5563,,200177,ASTER,22_0005_0009,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,teils,"ORG0,5"
5564,,200177,CABIC,22_0005_0009,22_0005,Sa/Fr,30.0,0.0,0.0,30,sf,-,,teils,"ORG0,5"
5565,,200177,CATRI,22_0005_0009,22_0005,Sa/Fr,9.0,0.0,0.0,9,sf,-,,teils,"ORG0,5"
5566,,200177,CHALB,22_0005_0009,22_0005,Sa/Fr,13.0,0.0,0.0,13,sf,-,,teils,"ORG0,5"
5567,,200177,CHEN,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5568,,200177,COAVE,22_0005_0009,22_0005,Sa/Fr,40.0,0.0,0.0,40,sf,-,,teils,"ORG0,5"
5569,,200177,EUHEL,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5570,,200177,FICAR,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5571,,200177,FIULM,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5572,,200177,FRVES,22_0005_0009,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,teils,"ORG0,5"
5573,,200177,HEPAL,22_0005_0009,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5574,,200177,HULUP,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5575,,200177,LUMUL,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5576,,200177,PIEXC,22_0005_0009,22_0005,Bl,24.0,0.0,0.0,24,sf,-,,teils,"ORG0,5"
5577,,200177,POAVI,22_0005_0009,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,teils,"ORG0,5"
5578,,200177,POERE,22_0005_0009,22_0005,Sa/Fr,22.0,0.0,0.0,22,sf,-,,teils,"ORG0,5"
5579,,200177,POLAP,22_0005_0009,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,teils,"ORG0,5"
5580,,200177,POLCO,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5581,,200177,POTA,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5582,,200177,PRVUL,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5583,,200177,RAARE,22_0005_0009,22_0005,Sa/Fr,12.0,0.0,0.0,12,sf,-,,teils,"ORG0,5"
5584,,200177,RUACE,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5585,,200177,RUFRU,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5586,,200177,RUIDA,22_0005_0009,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,teils,"ORG0,5"
5587,,200177,RUMAC,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5588,,200177,SOLA,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5589,,200177,STMES,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,vk,-,,teils,"ORG0,5"
5590,,200177,STPAL,22_0005_0009,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,teils,"ORG0,5"
5591,,200177,THARV,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5592,,200177,TRIF,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5593,,200177,URURE,22_0005_0009,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,teils,"ORG0,5"
5594,,200473,ALGLU,22_0005_0005,22_0005,Sa/Fr,18.0,0.0,0.0,18,sf,-,,ja,"ORG0,5"
5595,,200473,APIAC,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5596,,200473,ASTER,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5597,,200473,AVSAT,22_0005_0005,22_0005,Sa/Fr,800.0,0.0,0.0,800,sf,-,,ja,"ORG0,5"
5598,,200473,CABIC,22_0005_0005,22_0005,Sa/Fr,34.0,0.0,0.0,34,sf,-,,ja,"ORG0,5"
5599,,200473,CATRI,22_0005_0005,22_0005,Sa/Fr,24.0,0.0,0.0,24,sf,-,,ja,"ORG0,5"
5600,,200473,CERA,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5601,,200473,CHALB,22_0005_0005,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,ja,"ORG0,5"
5602,,200473,COAVE,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5603,,200473,EUHEL,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5604,,200473,FICAR,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5605,,200473,FRVES,22_0005_0005,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,ja,"ORG0,5"
5606,,200473,FUOFF,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5607,,200473,GAIS,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5608,,200473,GEUM,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5609,,200473,HEPAL,22_0005_0005,22_0005,Sa/Fr,17.0,0.0,0.0,17,sf,-,,ja,"ORG0,5"
5610,,200473,HYNIG,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5611,,200473,INDET,22_0005_0005,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,ja,"ORG0,5"
5612,,200473,LEON,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5613,,200473,LUMUL,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5614,,200473,METRI,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5615,,200473,OXACE,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5616,,200473,POACE,22_0005_0005,22_0005,Sa/Fr,7.0,0.0,0.0,7,sf,-,,ja,"ORG0,5"
5617,,200473,POAVI,22_0005_0005,22_0005,Sa/Fr,8.0,0.0,0.0,8,sf,-,,ja,"ORG0,5"
5618,,200473,POLAP,22_0005_0005,22_0005,Sa/Fr,4.0,0.0,0.0,4,sf,-,,ja,"ORG0,5"
5619,,200473,POLCO,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5620,,200473,POTA,22_0005_0005,22_0005,Sa/Fr,6.0,0.0,0.0,6,sf,-,,ja,"ORG0,5"
5621,,200473,RAARE,22_0005_0005,22_0005,Sa/Fr,10.0,0.0,0.0,10,sf,-,,ja,"ORG0,5"
5622,,200473,RUIDA,22_0005_0005,22_0005,Sa/Fr,2.0,0.0,0.0,2,sf,-,,ja,"ORG0,5"
5623,,200473,RUMAC,22_0005_0005,22_0005,Sa/Fr,1.0,0.0,0.0,1,sf,-,,ja,"ORG0,5"
5624,,200473,RUME,22_0005_0005,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
5625,,200473,RUMMA,22_0005_0005,22_0005,Sa/Fr,3.0,0.0,0.0,3,sf,-,,ja,"ORG0,5"
