table_name,column_name,data_type,xml_column_name,position,numeric_precision,numeric_scale,character_maximum_length,is_nullable,is_pk,is_fk,fk_table_name,fk_column_name,class_name
tbl_taxa_synonyms,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_taxa_synonyms,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_synonyms,family_id,integer,familyId,4,32,0,0,True,False,True,tbl_taxa_tree_families,family_id,TblTaxaTreeFamilies
tbl_taxa_synonyms,genus_id,integer,genusId,5,32,0,0,True,False,True,tbl_taxa_tree_genera,genus_id,TblTaxaTreeGenera
tbl_taxa_synonyms,notes,text,notes,6,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_synonyms,taxon_id,integer,taxonId,7,32,0,0,True,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_synonyms,author_id,integer,authorId,8,32,0,0,True,False,True,tbl_taxa_tree_authors,author_id,TblTaxaTreeAuthors
tbl_taxa_synonyms,synonym,character varying,synonym,9,0,0,255,True,False,False,,,java.lang.String
tbl_taxa_synonyms,reference_type,character varying,referenceType,10,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_synonyms,synonym_uuid,uuid,synonymUuid,11,0,0,0,False,False,False,,,java.util.UUID
tbl_taxa_tree_authors,author_id,integer,authorId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_tree_authors,author_name,character varying,authorName,2,0,0,100,True,False,False,,,java.lang.String
tbl_taxa_tree_authors,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_tree_families,family_id,integer,familyId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_tree_families,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_tree_families,family_name,character varying,familyName,3,0,0,100,True,False,False,,,java.lang.String
tbl_taxa_tree_families,order_id,integer,orderId,4,32,0,0,False,False,True,tbl_taxa_tree_orders,order_id,TblTaxaTreeOrders
tbl_taxa_tree_genera,genus_id,integer,genusId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_tree_genera,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_tree_genera,family_id,integer,familyId,3,32,0,0,True,False,True,tbl_taxa_tree_families,family_id,TblTaxaTreeFamilies
tbl_taxa_tree_genera,genus_name,character varying,genusName,4,0,0,100,True,False,False,,,java.lang.String
tbl_taxa_tree_master,taxon_id,integer,taxonId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_tree_master,author_id,integer,authorId,2,32,0,0,True,False,True,tbl_taxa_tree_authors,author_id,TblTaxaTreeAuthors
tbl_taxa_tree_master,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_tree_master,genus_id,integer,genusId,4,32,0,0,True,False,True,tbl_taxa_tree_genera,genus_id,TblTaxaTreeGenera
tbl_taxa_tree_master,species,character varying,species,5,0,0,255,True,False,False,,,java.lang.String
tbl_taxa_tree_orders,order_id,integer,orderId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_tree_orders,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_tree_orders,order_name,character varying,orderName,3,0,0,50,True,False,False,,,java.lang.String
tbl_taxa_tree_orders,record_type_id,integer,recordTypeId,4,32,0,0,True,False,True,tbl_record_types,record_type_id,TblRecordTypes
tbl_taxa_tree_orders,sort_order,integer,sortOrder,5,32,0,0,True,False,False,,,java.lang.Integer
tbl_taxonomic_order,taxonomic_order_id,integer,taxonomicOrderId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxonomic_order,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_taxonomic_order,taxon_id,integer,taxonId,3,32,0,0,True,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxonomic_order,taxonomic_code,numeric,taxonomicCode,4,18,10,0,True,False,False,,,java.math.BigDecimal
tbl_taxonomic_order,taxonomic_order_system_id,integer,taxonomicOrderSystemId,5,32,0,0,True,False,True,tbl_taxonomic_order_systems,taxonomic_order_system_id,TblTaxonomicOrderSystems
tbl_taxonomic_order_biblio,taxonomic_order_biblio_id,integer,taxonomicOrderBiblioId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxonomic_order_biblio,biblio_id,integer,biblioId,2,32,0,0,True,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_taxonomic_order_biblio,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxonomic_order_biblio,taxonomic_order_system_id,integer,taxonomicOrderSystemId,4,32,0,0,True,False,True,tbl_taxonomic_order_systems,taxonomic_order_system_id,TblTaxonomicOrderSystems
tbl_taxonomic_order_systems,taxonomic_order_system_id,integer,taxonomicOrderSystemId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxonomic_order_systems,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_taxonomic_order_systems,system_description,text,systemDescription,3,0,0,0,True,False,False,,,java.lang.String
tbl_taxonomic_order_systems,system_name,character varying,systemName,4,0,0,50,True,False,False,,,java.lang.String
tbl_taxonomic_order_systems,taxonomic_order_system_uuid,uuid,taxonomicOrderSystemUuid,5,0,0,0,False,False,False,,,java.util.UUID
tbl_taxonomy_notes,taxonomy_notes_id,integer,taxonomyNotesId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxonomy_notes,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_taxonomy_notes,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxonomy_notes,taxon_id,integer,taxonId,4,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxonomy_notes,taxonomy_notes,text,taxonomyNotes,5,0,0,0,True,False,False,,,java.lang.String
tbl_taxonomy_notes,taxonomy_notes_uuid,uuid,taxonomyNotesUuid,6,0,0,0,False,False,False,,,java.util.UUID
tbl_temperatures,record_id,integer,recordId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_temperatures,years_bp,integer,yearsBp,2,32,0,0,False,False,False,,,java.lang.Integer
tbl_temperatures,d180_gisp2,numeric,d180Gisp2,3,0,0,0,True,False,False,,,java.math.BigDecimal
tbl_text_biology,biology_id,integer,biologyId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_text_biology,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_text_biology,biology_text,text,biologyText,3,0,0,0,True,False,False,,,java.lang.String
tbl_text_biology,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_text_biology,taxon_id,integer,taxonId,5,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_text_biology,biology_uuid,uuid,biologyUuid,6,0,0,0,False,False,False,,,java.util.UUID
tbl_text_distribution,distribution_id,integer,distributionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_text_distribution,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_text_distribution,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_text_distribution,distribution_text,text,distributionText,4,0,0,0,True,False,False,,,java.lang.String
tbl_text_distribution,taxon_id,integer,taxonId,5,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_text_distribution,distribution_uuid,uuid,distributionUuid,6,0,0,0,False,False,False,,,java.util.UUID
tbl_text_identification_keys,key_id,integer,keyId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_text_identification_keys,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_text_identification_keys,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_text_identification_keys,key_text,text,keyText,4,0,0,0,True,False,False,,,java.lang.String
tbl_text_identification_keys,taxon_id,integer,taxonId,5,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_text_identification_keys,key_uuid,uuid,keyUuid,6,0,0,0,False,False,False,,,java.util.UUID
tbl_units,unit_id,integer,unitId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_units,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_units,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_units,unit_abbrev,character varying,unitAbbrev,4,0,0,15,True,False,False,,,java.lang.String
tbl_units,unit_name,character varying,unitName,5,0,0,50,False,False,False,,,java.lang.String
tbl_value_classes,value_class_id,integer,valueClassId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_value_classes,value_type_id,integer,valueTypeId,2,32,0,0,False,False,True,tbl_value_types,value_type_id,TblValueTypes
tbl_value_classes,method_id,integer,methodId,3,32,0,0,False,False,True,tbl_methods,method_id,TblMethods
tbl_value_classes,parent_id,integer,parentId,4,32,0,0,True,False,True,tbl_value_classes,value_class_id,TblValueClasses
tbl_value_classes,name,character varying,name,5,0,0,80,False,False,False,,,java.lang.String
tbl_value_classes,description,text,description,6,0,0,0,False,False,False,,,java.lang.String
tbl_value_classes,value_class_uuid,uuid,valueClassUuid,7,0,0,0,False,False,False,,,java.util.UUID
tbl_value_qualifier_symbols,qualifier_symbol_id,integer,qualifierSymbolId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_value_qualifier_symbols,symbol,text,symbol,2,0,0,0,False,False,False,,,java.lang.String
tbl_value_qualifier_symbols,cardinal_qualifier_id,integer,cardinalQualifierId,3,32,0,0,False,False,True,tbl_value_qualifiers,qualifier_id,TblValueQualifiers
tbl_value_qualifier_symbols,qualifier_uuid,uuid,qualifierUuid,4,0,0,0,False,False,False,,,java.util.UUID
tbl_value_qualifiers,qualifier_id,integer,qualifierId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_value_qualifiers,symbol,text,symbol,2,0,0,0,False,False,False,,,java.lang.String
tbl_value_qualifiers,description,text,description,3,0,0,0,False,False,False,,,java.lang.String
tbl_value_qualifiers,qualifier_uuid,uuid,qualifierUuid,4,0,0,0,False,False,False,,,java.util.UUID
tbl_value_type_items,value_type_item_id,integer,valueTypeItemId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_value_type_items,value_type_id,integer,valueTypeId,2,32,0,0,False,False,True,tbl_value_types,value_type_id,TblValueTypes
tbl_value_type_items,name,character varying,name,3,0,0,80,True,False,False,,,java.lang.String
tbl_value_type_items,description,text,description,4,0,0,0,True,False,False,,,java.lang.String
tbl_value_types,value_type_id,integer,valueTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_value_types,unit_id,integer,unitId,2,32,0,0,True,False,True,tbl_units,unit_id,TblUnits
tbl_value_types,data_type_id,integer,dataTypeId,3,32,0,0,True,False,True,tbl_data_types,data_type_id,TblDataTypes
tbl_value_types,name,text,name,4,0,0,0,False,False,False,,,java.lang.String
tbl_value_types,base_type,text,baseType,5,0,0,0,False,False,False,,,java.lang.String
tbl_value_types,precision,integer,precision,6,32,0,0,True,False,False,,,java.lang.Integer
tbl_value_types,description,text,description,7,0,0,0,False,False,False,,,java.lang.String
tbl_value_types,value_type_uuid,uuid,valueTypeUuid,8,0,0,0,False,False,False,,,java.util.UUID
tbl_years_types,years_type_id,integer,yearsTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_years_types,name,character varying,name,2,0,0,0,False,False,False,,,java.lang.String
tbl_years_types,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_years_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
