sample_id,taxon_id,BNam,Befu,PCODE,ProbNr,ProjektNr,TaxAut
130,36,Indeterminata,33,INDET,19 depth 0.00-0.10,DanaBunar2,
130,62,Triticum spec.,33,TRIT,19 depth 0.00-0.10,DanaBunar2,L.
131,70,Fabaceae,33,FABAC,20 depth 0.10-0.30,DanaBunar2,
131,135,Triticum dicoccum,33,TRDIC,20 depth 0.10-0.30,DanaBunar2,(Schrank) Schübl.
132,70,Fabaceae,33,FABAC,21 depth 0.30-0.40,DanaBunar2,
132,137,Sambucus spec.,33,SAMB,21 depth 0.30-0.40,DanaBunar2,L.
132,62,Triticum spec.,33,TRIT,21 depth 0.30-0.40,DanaBunar2,L.
132,131,Triticum monococcum/dicoccum,33,TRMOD,21 depth 0.30-0.40,DanaBunar2,L./Schrank
133,52,Poaceae,33,POACE,22 depth 0.20-0.30,DanaBunar2,
133,59,Triticum aestivum s.l./durum/turgidum,33,TRAED,22 depth 0.20-0.30,DanaBunar2,L./L.
133,62,Triticum spec.,33,TRIT,22 depth 0.20-0.30,DanaBunar2,L.
134,36,Indeterminata,37,INDET,39 depth 0.10-0.20,DanaBunar2,
134,136,Setaria verticillata/viridis,37,SEVEV,39 depth 0.10-0.20,DanaBunar2,(L.) P. Beauv./(L.) P. Beauv.
134,131,Triticum monococcum/dicoccum,37,TRMOD,39 depth 0.10-0.20,DanaBunar2,L./Schrank
134,131,Triticum monococcum/dicoccum,37,TRMOD,39 depth 0.10-0.20,DanaBunar2,L./Schrank
135,44,Cerealia indet.,37,CEREA,40 depth 0.20-0.30,DanaBunar2,
135,55,Galium spec.,37,GALI,40 depth 0.20-0.30,DanaBunar2,L.
135,46,Hordeum distichon/vulgare,37,HODIV,40 depth 0.20-0.30,DanaBunar2,L./L.
135,36,Indeterminata,37,INDET,40 depth 0.20-0.30,DanaBunar2,
135,62,Triticum spec.,37,TRIT,40 depth 0.20-0.30,DanaBunar2,L.
135,138,Triticum monococcum,37,TRMOC,40 depth 0.20-0.30,DanaBunar2,L.
135,131,Triticum monococcum/dicoccum,37,TRMOD,40 depth 0.20-0.30,DanaBunar2,L./Schrank
136,44,Cerealia indet.,37,CEREA,41 depth 0.00-0.10,DanaBunar2,
136,13,Polygonum convolvulus,37,POLCO,41 depth 0.00-0.10,DanaBunar2,(L.) A. Löve
136,131,Triticum monococcum/dicoccum,37,TRMOD,41 depth 0.00-0.10,DanaBunar2,L./Schrank
137,44,Cerealia indet.,37,CEREA,42 depth 0.00-0.10,DanaBunar2,
137,36,Indeterminata,37,INDET,42 depth 0.00-0.10,DanaBunar2,
137,138,Triticum monococcum,37,TRMOC,42 depth 0.00-0.10,DanaBunar2,L.
137,131,Triticum monococcum/dicoccum,37,TRMOD,42 depth 0.00-0.10,DanaBunar2,L./Schrank
138,44,Cerealia indet.,38,CEREA,1 depth 0.48-0.58,DanaBunar2,
138,6,Chenopodium album,38,CHALB,1 depth 0.48-0.58,DanaBunar2,L.
138,133,Euphorbia,38,EUPH,1 depth 0.48-0.58,DanaBunar2,L.
138,70,Fabaceae,38,FABAC,1 depth 0.48-0.58,DanaBunar2,
138,55,Galium spec.,38,GALI,1 depth 0.48-0.58,DanaBunar2,L.
138,36,Indeterminata,38,INDET,1 depth 0.48-0.58,DanaBunar2,
138,139,Lens culinaris,38,LECUL,1 depth 0.48-0.58,DanaBunar2,Medik.
138,56,Rumex spec.,38,RUME,1 depth 0.48-0.58,DanaBunar2,L.
138,136,Setaria verticillata/viridis,38,SEVEV,1 depth 0.48-0.58,DanaBunar2,(L.) P. Beauv./(L.) P. Beauv.
138,75,Trifolium spec.,38,TRIF,1 depth 0.48-0.58,DanaBunar2,L.
139,44,Cerealia indet.,38,CEREA,2 depth 0.35-0.45,DanaBunar2,
139,36,Indeterminata,38,INDET,2 depth 0.35-0.45,DanaBunar2,
139,140,Panicum miliaceum,38,PAMIL,2 depth 0.35-0.45,DanaBunar2,L.
139,141,Phleum pratense s.str.,38,PHPRP,2 depth 0.35-0.45,DanaBunar2,L.
139,142,Pisum sativum,38,PISAT,2 depth 0.35-0.45,DanaBunar2,L.
139,131,Triticum monococcum/dicoccum,38,TRMOD,2 depth 0.35-0.45,DanaBunar2,L./Schrank
140,44,Cerealia indet.,38,CEREA,3 depth 0.35-0.45,DanaBunar2,
140,46,Hordeum distichon/vulgare,38,HODIV,3 depth 0.35-0.45,DanaBunar2,L./L.
140,36,Indeterminata,38,INDET,3 depth 0.35-0.45,DanaBunar2,
140,140,Panicum miliaceum,38,PAMIL,3 depth 0.35-0.45,DanaBunar2,L.
140,143,Scleranthus annuus s.str.,38,SCANA,3 depth 0.35-0.45,DanaBunar2,L.
141,44,Cerealia indet.,38,CEREA,4 depth 0.00-0.10,DanaBunar2,
141,6,Chenopodium album,38,CHALB,4 depth 0.00-0.10,DanaBunar2,L.
141,144,Chenopodium rubrum,38,CHRUB,4 depth 0.00-0.10,DanaBunar2,L.
141,145,Echinochloa crus-galli,38,ECCRU,4 depth 0.00-0.10,DanaBunar2,(L.) P. Beauv.
141,70,Fabaceae,38,FABAC,4 depth 0.00-0.10,DanaBunar2,
141,55,Galium spec.,38,GALI,4 depth 0.00-0.10,DanaBunar2,L.
141,140,Panicum miliaceum,38,PAMIL,4 depth 0.00-0.10,DanaBunar2,L.
141,134,Portulaca oleracea s.l.,38,POOLE,4 depth 0.00-0.10,DanaBunar2,L.
141,56,Rumex spec.,38,RUME,4 depth 0.00-0.10,DanaBunar2,L.
142,44,Cerealia indet.,38,CEREA,5 depth 0.30-0.50,DanaBunar2,
142,140,Panicum miliaceum,38,PAMIL,5 depth 0.30-0.50,DanaBunar2,L.
143,44,Cerealia indet.,39,CEREA,47 depth 0.00-0.10,DanaBunar2,
143,139,Lens culinaris,39,LECUL,47 depth 0.00-0.10,DanaBunar2,Medik.
143,131,Triticum monococcum/dicoccum,39,TRMOD,47 depth 0.00-0.10,DanaBunar2,L./Schrank
144,140,Panicum miliaceum,39,PAMIL,48 depth 0.10-0.20,DanaBunar2,L.
144,131,Triticum monococcum/dicoccum,39,TRMOD,48 depth 0.10-0.20,DanaBunar2,L./Schrank
145,44,Cerealia indet.,41,CEREA,44 depth 0.00-0.10,DanaBunar2,
145,70,Fabaceae,41,FABAC,44 depth 0.00-0.10,DanaBunar2,
146,44,Cerealia indet.,41,CEREA,46 depth 0.30-0.40,DanaBunar2,
146,46,Hordeum distichon/vulgare,41,HODIV,46 depth 0.30-0.40,DanaBunar2,L./L.
146,134,Portulaca oleracea s.l.,41,POOLE,46 depth 0.30-0.40,DanaBunar2,L.
147,44,Cerealia indet.,42,CEREA,10 depth 0.10-0.20,DanaBunar2,
147,70,Fabaceae,42,FABAC,10 depth 0.10-0.20,DanaBunar2,
147,46,Hordeum distichon/vulgare,42,HODIV,10 depth 0.10-0.20,DanaBunar2,L./L.
147,36,Indeterminata,42,INDET,10 depth 0.10-0.20,DanaBunar2,
147,139,Lens culinaris,42,LECUL,10 depth 0.10-0.20,DanaBunar2,Medik.
147,146,Buglossoides arvensis,42,LITAR,10 depth 0.10-0.20,DanaBunar2,(L.) I. M. Johnst.
147,147,Malva spec.,42,MALV,10 depth 0.10-0.20,DanaBunar2,L.
147,75,Trifolium spec.,42,TRIF,10 depth 0.10-0.20,DanaBunar2,L.
147,62,Triticum spec.,42,TRIT,10 depth 0.10-0.20,DanaBunar2,L.
148,44,Cerealia indet.,42,CEREA,6 depth 0.00-0.10,DanaBunar2,
148,6,Chenopodium album,42,CHALB,6 depth 0.00-0.10,DanaBunar2,L.
148,36,Indeterminata,42,INDET,6 depth 0.00-0.10,DanaBunar2,
148,131,Triticum monococcum/dicoccum,42,TRMOD,6 depth 0.00-0.10,DanaBunar2,L./Schrank
149,44,Cerealia indet.,42,CEREA,7 depth 0.00-0.10,DanaBunar2,
149,6,Chenopodium album,42,CHALB,7 depth 0.00-0.10,DanaBunar2,L.
149,140,Panicum miliaceum,42,PAMIL,7 depth 0.00-0.10,DanaBunar2,L.
150,44,Cerealia indet.,42,CEREA,8 depth 0.10-0.20,DanaBunar2,
150,6,Chenopodium album,42,CHALB,8 depth 0.10-0.20,DanaBunar2,L.
150,36,Indeterminata,42,INDET,8 depth 0.10-0.20,DanaBunar2,
150,148,Vicia ervilia,42,VIERV,8 depth 0.10-0.20,DanaBunar2,(L.) Willd.
151,44,Cerealia indet.,42,CEREA,9 depth 0.10-0.20,DanaBunar2,
151,70,Fabaceae,42,FABAC,9 depth 0.10-0.20,DanaBunar2,
151,36,Indeterminata,42,INDET,9 depth 0.10-0.20,DanaBunar2,
151,131,Triticum monococcum/dicoccum,42,TRMOD,9 depth 0.10-0.20,DanaBunar2,L./Schrank
152,3,Apiaceae,44,APIAC,87 depth 0.06-0.16,DanaBunar2,
152,44,Cerealia indet.,44,CEREA,87 depth 0.06-0.16,DanaBunar2,
152,6,Chenopodium album,44,CHALB,87 depth 0.06-0.16,DanaBunar2,L.
152,149,Cucumis melo/sativus,44,CUMSA,87 depth 0.06-0.16,DanaBunar2,L./L.
152,55,Galium spec.,44,GALI,87 depth 0.06-0.16,DanaBunar2,L.
152,46,Hordeum distichon/vulgare,44,HODIV,87 depth 0.06-0.16,DanaBunar2,L./L.
152,150,Lathyrus cicera/sativus,44,LACIS,87 depth 0.06-0.16,DanaBunar2,L./L.
153,44,Cerealia indet.,44,CEREA,88 depth 0.20-0.30,DanaBunar2,
153,6,Chenopodium album,44,CHALB,88 depth 0.20-0.30,DanaBunar2,L.
153,70,Fabaceae,44,FABAC,88 depth 0.20-0.30,DanaBunar2,
153,46,Hordeum distichon/vulgare,44,HODIV,88 depth 0.20-0.30,DanaBunar2,L./L.
153,36,Indeterminata,44,INDET,88 depth 0.20-0.30,DanaBunar2,
153,36,Indeterminata,44,INDET,88 depth 0.20-0.30,DanaBunar2,
153,151,Lamiaceae,44,LABIA,88 depth 0.20-0.30,DanaBunar2,
153,72,Phleum,44,PHLE,88 depth 0.20-0.30,DanaBunar2,
153,134,Portulaca oleracea s.l.,44,POOLE,88 depth 0.20-0.30,DanaBunar2,L.
153,152,Setaria italica,44,SEITA,88 depth 0.20-0.30,DanaBunar2,(L.) P. Beauv.
153,75,Trifolium spec.,44,TRIF,88 depth 0.20-0.30,DanaBunar2,L.
153,138,Triticum monococcum,44,TRMOC,88 depth 0.20-0.30,DanaBunar2,L.
153,131,Triticum monococcum/dicoccum,44,TRMOD,88 depth 0.20-0.30,DanaBunar2,L./Schrank
154,35,Carex spec.,44,CARE,89 depth 0.30-0.40,DanaBunar2,
154,44,Cerealia indet.,44,CEREA,89 depth 0.30-0.40,DanaBunar2,
154,6,Chenopodium album,44,CHALB,89 depth 0.30-0.40,DanaBunar2,L.
154,92,Eleocharis palustris agg.,44,HEPAL,89 depth 0.30-0.40,DanaBunar2,(L.)R. et Sch.
154,46,Hordeum distichon/vulgare,44,HODIV,89 depth 0.30-0.40,DanaBunar2,L./L.
154,36,Indeterminata,44,INDET,89 depth 0.30-0.40,DanaBunar2,
154,153,Medicago,44,MEDI,89 depth 0.30-0.40,DanaBunar2,
154,140,Panicum miliaceum,44,PAMIL,89 depth 0.30-0.40,DanaBunar2,L.
154,134,Portulaca oleracea s.l.,44,POOLE,89 depth 0.30-0.40,DanaBunar2,L.
154,138,Triticum monococcum,44,TRMOC,89 depth 0.30-0.40,DanaBunar2,L.
154,131,Triticum monococcum/dicoccum,44,TRMOD,89 depth 0.30-0.40,DanaBunar2,L./Schrank
154,131,Triticum monococcum/dicoccum,44,TRMOD,89 depth 0.30-0.40,DanaBunar2,L./Schrank
155,44,Cerealia indet.,44,CEREA,90 depth 0.16-0.26,DanaBunar2,
155,6,Chenopodium album,44,CHALB,90 depth 0.16-0.26,DanaBunar2,L.
155,46,Hordeum distichon/vulgare,44,HODIV,90 depth 0.16-0.26,DanaBunar2,L./L.
155,36,Indeterminata,44,INDET,90 depth 0.16-0.26,DanaBunar2,
155,154,Lallemantia iberica,44,Laleib,90 depth 0.16-0.26,DanaBunar2,
155,140,Panicum miliaceum,44,PAMIL,90 depth 0.16-0.26,DanaBunar2,L.
155,52,Poaceae,44,POACE,90 depth 0.16-0.26,DanaBunar2,
155,134,Portulaca oleracea s.l.,44,POOLE,90 depth 0.16-0.26,DanaBunar2,L.
155,138,Triticum monococcum,44,TRMOC,90 depth 0.16-0.26,DanaBunar2,L.
155,131,Triticum monococcum/dicoccum,44,TRMOD,90 depth 0.16-0.26,DanaBunar2,L./Schrank
155,131,Triticum monococcum/dicoccum,44,TRMOD,90 depth 0.16-0.26,DanaBunar2,L./Schrank
156,44,Cerealia indet.,44,CEREA,91 depth 0.10-0.20,DanaBunar2,
156,70,Fabaceae,44,FABAC,91 depth 0.10-0.20,DanaBunar2,
156,46,Hordeum distichon/vulgare,44,HODIV,91 depth 0.10-0.20,DanaBunar2,L./L.
156,36,Indeterminata,44,INDET,91 depth 0.10-0.20,DanaBunar2,
156,150,Lathyrus cicera/sativus,44,LACIS,91 depth 0.10-0.20,DanaBunar2,L./L.
156,140,Panicum miliaceum,44,PAMIL,91 depth 0.10-0.20,DanaBunar2,L.
156,41,Prunus spec.,44,PRUN,91 depth 0.10-0.20,DanaBunar2,L.
156,62,Triticum spec.,44,TRIT,91 depth 0.10-0.20,DanaBunar2,L.
157,44,Cerealia indet.,44,CEREA,92 depth 0.00-0.10,DanaBunar2,
157,6,Chenopodium album,44,CHALB,92 depth 0.00-0.10,DanaBunar2,L.
157,55,Galium spec.,44,GALI,92 depth 0.00-0.10,DanaBunar2,L.
157,45,Galium spurium,44,GASPU,92 depth 0.00-0.10,DanaBunar2,L.
157,46,Hordeum distichon/vulgare,44,HODIV,92 depth 0.00-0.10,DanaBunar2,L./L.
157,151,Lamiaceae,44,LABIA,92 depth 0.00-0.10,DanaBunar2,
157,139,Lens culinaris,44,LECUL,92 depth 0.00-0.10,DanaBunar2,Medik.
157,147,Malva spec.,44,MALV,92 depth 0.00-0.10,DanaBunar2,L.
157,155,Salvia spec.,44,SALV,92 depth 0.00-0.10,DanaBunar2,L.
157,156,Schoenoplectus spec.,44,SCHO,92 depth 0.00-0.10,DanaBunar2,(Rchb.) Palla
158,44,Cerealia indet.,44,CEREA,93 depth 0.30-0.40,DanaBunar2,
158,6,Chenopodium album,44,CHALB,93 depth 0.30-0.40,DanaBunar2,L.
158,55,Galium spec.,44,GALI,93 depth 0.30-0.40,DanaBunar2,L.
158,46,Hordeum distichon/vulgare,44,HODIV,93 depth 0.30-0.40,DanaBunar2,L./L.
158,36,Indeterminata,44,INDET,93 depth 0.30-0.40,DanaBunar2,
158,150,Lathyrus cicera/sativus,44,LACIS,93 depth 0.30-0.40,DanaBunar2,L./L.
158,140,Panicum miliaceum,44,PAMIL,93 depth 0.30-0.40,DanaBunar2,L.
158,134,Portulaca oleracea s.l.,44,POOLE,93 depth 0.30-0.40,DanaBunar2,L.
158,157,Setaria pumila,44,SEGLA,93 depth 0.30-0.40,DanaBunar2,(Poir.) Roem. & Schult.
158,138,Triticum monococcum,44,TRMOC,93 depth 0.30-0.40,DanaBunar2,L.
159,44,Cerealia indet.,46,CEREA,30 depth 0.60-0.70,DanaBunar2,
159,6,Chenopodium album,46,CHALB,30 depth 0.60-0.70,DanaBunar2,L.
159,70,Fabaceae,46,FABAC,30 depth 0.60-0.70,DanaBunar2,
159,151,Lamiaceae,46,LABIA,30 depth 0.60-0.70,DanaBunar2,
159,140,Panicum miliaceum,46,PAMIL,30 depth 0.60-0.70,DanaBunar2,L.
160,44,Cerealia indet.,46,CEREA,31 depth 0.50-0.60,DanaBunar2,
160,46,Hordeum distichon/vulgare,46,HODIV,31 depth 0.50-0.60,DanaBunar2,L./L.
160,36,Indeterminata,46,INDET,31 depth 0.50-0.60,DanaBunar2,
160,140,Panicum miliaceum,46,PAMIL,31 depth 0.50-0.60,DanaBunar2,L.
160,13,Polygonum convolvulus,46,POLCO,31 depth 0.50-0.60,DanaBunar2,(L.) A. Löve
160,134,Portulaca oleracea s.l.,46,POOLE,31 depth 0.50-0.60,DanaBunar2,L.
160,158,Setaria spec.,46,SETA,31 depth 0.50-0.60,DanaBunar2,P.B.
160,136,Setaria verticillata/viridis,46,SEVEV,31 depth 0.50-0.60,DanaBunar2,(L.) P. Beauv./(L.) P. Beauv.
160,138,Triticum monococcum,46,TRMOC,31 depth 0.50-0.60,DanaBunar2,L.
160,131,Triticum monococcum/dicoccum,46,TRMOD,31 depth 0.50-0.60,DanaBunar2,L./Schrank
160,131,Triticum monococcum/dicoccum,46,TRMOD,31 depth 0.50-0.60,DanaBunar2,L./Schrank
161,44,Cerealia indet.,46,CEREA,32 depth 0.60-0.70,DanaBunar2,
161,6,Chenopodium album,46,CHALB,32 depth 0.60-0.70,DanaBunar2,L.
161,46,Hordeum distichon/vulgare,46,HODIV,32 depth 0.60-0.70,DanaBunar2,L./L.
161,150,Lathyrus cicera/sativus,46,LACIS,32 depth 0.60-0.70,DanaBunar2,L./L.
161,56,Rumex spec.,46,RUME,32 depth 0.60-0.70,DanaBunar2,L.
161,131,Triticum monococcum/dicoccum,46,TRMOD,32 depth 0.60-0.70,DanaBunar2,L./Schrank
162,44,Cerealia indet.,46,CEREA,33 depth 0.30-0.40,DanaBunar2,
162,46,Hordeum distichon/vulgare,46,HODIV,33 depth 0.30-0.40,DanaBunar2,L./L.
162,52,Poaceae,46,POACE,33 depth 0.30-0.40,DanaBunar2,
163,44,Cerealia indet.,46,CEREA,34 depth 0.40-0.50,DanaBunar2,
163,46,Hordeum distichon/vulgare,46,HODIV,34 depth 0.40-0.50,DanaBunar2,L./L.
163,36,Indeterminata,46,INDET,34 depth 0.40-0.50,DanaBunar2,
164,44,Cerealia indet.,46,CEREA,35 depth 0.30-0.40,DanaBunar2,
164,6,Chenopodium album,46,CHALB,35 depth 0.30-0.40,DanaBunar2,L.
164,55,Galium spec.,46,GALI,35 depth 0.30-0.40,DanaBunar2,L.
164,46,Hordeum distichon/vulgare,46,HODIV,35 depth 0.30-0.40,DanaBunar2,L./L.
164,151,Lamiaceae,46,LABIA,35 depth 0.30-0.40,DanaBunar2,
164,140,Panicum miliaceum,46,PAMIL,35 depth 0.30-0.40,DanaBunar2,L.
164,62,Triticum spec.,46,TRIT,35 depth 0.30-0.40,DanaBunar2,L.
165,6,Chenopodium album,47,CHALB,49 depth 0.10-0.20,DanaBunar2,L.
166,44,Cerealia indet.,47,CEREA,50 depth 0.10-0.20,DanaBunar2,
166,150,Lathyrus cicera/sativus,47,LACIS,50 depth 0.10-0.20,DanaBunar2,L./L.
167,44,Cerealia indet.,55,CEREA,54 depth 1.00-1.10,DanaBunar2,
167,55,Galium spec.,55,GALI,54 depth 1.00-1.10,DanaBunar2,L.
167,36,Indeterminata,55,INDET,54 depth 1.00-1.10,DanaBunar2,
167,36,Indeterminata,55,INDET,54 depth 1.00-1.10,DanaBunar2,
167,75,Trifolium spec.,55,TRIF,54 depth 1.00-1.10,DanaBunar2,L.
168,44,Cerealia indet.,55,CEREA,55 depth 1.00-1.10,DanaBunar2,
168,36,Indeterminata,55,INDET,55 depth 1.00-1.10,DanaBunar2,
168,150,Lathyrus cicera/sativus,55,LACIS,55 depth 1.00-1.10,DanaBunar2,L./L.
168,131,Triticum monococcum/dicoccum,55,TRMOD,55 depth 1.00-1.10,DanaBunar2,L./Schrank
168,131,Triticum monococcum/dicoccum,55,TRMOD,55 depth 1.00-1.10,DanaBunar2,L./Schrank
169,44,Cerealia indet.,58,CEREA,23 depth 0.10-0.20,DanaBunar2,
169,140,Panicum miliaceum,58,PAMIL,23 depth 0.10-0.20,DanaBunar2,L.
169,13,Polygonum convolvulus,58,POLCO,23 depth 0.10-0.20,DanaBunar2,(L.) A. Löve
169,75,Trifolium spec.,58,TRIF,23 depth 0.10-0.20,DanaBunar2,L.
169,138,Triticum monococcum,58,TRMOC,23 depth 0.10-0.20,DanaBunar2,L.
169,131,Triticum monococcum/dicoccum,58,TRMOD,23 depth 0.10-0.20,DanaBunar2,L./Schrank
170,44,Cerealia indet.,58,CEREA,24 depth 0.30-0.40,DanaBunar2,
170,6,Chenopodium album,58,CHALB,24 depth 0.30-0.40,DanaBunar2,L.
170,55,Galium spec.,58,GALI,24 depth 0.30-0.40,DanaBunar2,L.
170,75,Trifolium spec.,58,TRIF,24 depth 0.30-0.40,DanaBunar2,L.
171,44,Cerealia indet.,58,CEREA,25 depth 0.00-0.10,DanaBunar2,
171,6,Chenopodium album,58,CHALB,25 depth 0.00-0.10,DanaBunar2,L.
171,46,Hordeum distichon/vulgare,58,HODIV,25 depth 0.00-0.10,DanaBunar2,L./L.
171,140,Panicum miliaceum,58,PAMIL,25 depth 0.00-0.10,DanaBunar2,L.
171,75,Trifolium spec.,58,TRIF,25 depth 0.00-0.10,DanaBunar2,L.
171,138,Triticum monococcum,58,TRMOC,25 depth 0.00-0.10,DanaBunar2,L.
171,138,Triticum monococcum,58,TRMOC,25 depth 0.00-0.10,DanaBunar2,L.
171,131,Triticum monococcum/dicoccum,58,TRMOD,25 depth 0.00-0.10,DanaBunar2,L./Schrank
172,44,Cerealia indet.,58,CEREA,26 depth 0.10-0.20,DanaBunar2,
172,70,Fabaceae,58,FABAC,26 depth 0.10-0.20,DanaBunar2,
172,140,Panicum miliaceum,58,PAMIL,26 depth 0.10-0.20,DanaBunar2,L.
172,75,Trifolium spec.,58,TRIF,26 depth 0.10-0.20,DanaBunar2,L.
172,138,Triticum monococcum,58,TRMOC,26 depth 0.10-0.20,DanaBunar2,L.
172,131,Triticum monococcum/dicoccum,58,TRMOD,26 depth 0.10-0.20,DanaBunar2,L./Schrank
173,44,Cerealia indet.,58,CEREA,27 depth 0.30-0.40,DanaBunar2,
173,140,Panicum miliaceum,58,PAMIL,27 depth 0.30-0.40,DanaBunar2,L.
173,75,Trifolium spec.,58,TRIF,27 depth 0.30-0.40,DanaBunar2,L.
173,138,Triticum monococcum,58,TRMOC,27 depth 0.30-0.40,DanaBunar2,L.
173,131,Triticum monococcum/dicoccum,58,TRMOD,27 depth 0.30-0.40,DanaBunar2,L./Schrank
174,150,Lathyrus cicera/sativus,58,LACIS,28 depth 0.20-0.30,DanaBunar2,L./L.
174,140,Panicum miliaceum,58,PAMIL,28 depth 0.20-0.30,DanaBunar2,L.
174,135,Triticum dicoccum,58,TRDIC,28 depth 0.20-0.30,DanaBunar2,(Schrank) Schübl.
174,75,Trifolium spec.,58,TRIF,28 depth 0.20-0.30,DanaBunar2,L.
174,138,Triticum monococcum,58,TRMOC,28 depth 0.20-0.30,DanaBunar2,L.
174,131,Triticum monococcum/dicoccum,58,TRMOD,28 depth 0.20-0.30,DanaBunar2,L./Schrank
174,131,Triticum monococcum/dicoccum,58,TRMOD,28 depth 0.20-0.30,DanaBunar2,L./Schrank
175,44,Cerealia indet.,64,CEREA,11 depth 0.10-0.20,DanaBunar2,
175,6,Chenopodium album,64,CHALB,11 depth 0.10-0.20,DanaBunar2,L.
175,36,Indeterminata,64,INDET,11 depth 0.10-0.20,DanaBunar2,
175,139,Lens culinaris,64,LECUL,11 depth 0.10-0.20,DanaBunar2,Medik.
176,83,Bromus spec.,64,BROM,12 depth 0.36-0.46,DanaBunar2,L.
176,44,Cerealia indet.,64,CEREA,12 depth 0.36-0.46,DanaBunar2,
176,6,Chenopodium album,64,CHALB,12 depth 0.36-0.46,DanaBunar2,L.
176,131,Triticum monococcum/dicoccum,64,TRMOD,12 depth 0.36-0.46,DanaBunar2,L./Schrank
177,44,Cerealia indet.,64,CEREA,13 depth 0.26-0.36,DanaBunar2,
177,70,Fabaceae,64,FABAC,13 depth 0.26-0.36,DanaBunar2,
177,46,Hordeum distichon/vulgare,64,HODIV,13 depth 0.26-0.36,DanaBunar2,L./L.
177,56,Rumex spec.,64,RUME,13 depth 0.26-0.36,DanaBunar2,L.
177,75,Trifolium spec.,64,TRIF,13 depth 0.26-0.36,DanaBunar2,L.
178,83,Bromus spec.,64,BROM,16 depth 0.48-0.58,DanaBunar2,L.
178,6,Chenopodium album,64,CHALB,16 depth 0.48-0.58,DanaBunar2,L.
179,44,Cerealia indet.,2709_fond,CEREA,Isw 2013/32,Iswid,
179,159,Hordeum vulgare undiff.,2709_fond,HOVUL,Isw 2013/32,Iswid,L.
179,36,Indeterminata,2709_fond,INDET,Isw 2013/32,Iswid,
179,150,Lathyrus cicera/sativus,2709_fond,LACIS,Isw 2013/32,Iswid,L./L.
179,160,Lolium temulentum,2709_fond,LOTEM,Isw 2013/32,Iswid,L.
179,161,Phalaris minor,2709_fond,Phami,Isw 2013/32,Iswid,
179,142,Pisum sativum,2709_fond,PISAT,Isw 2013/32,Iswid,L.
179,52,Poaceae,2709_fond,POACE,Isw 2013/32,Iswid,
179,50,Polygonum lapathifolium agg.,2709_fond,POLAP,Isw 2013/32,Iswid,L.
179,135,Triticum dicoccum,2709_fond,TRDIC,Isw 2013/32,Iswid,(Schrank) Schübl.
180,159,Hordeum vulgare undiff.,2905 fond,HOVUL,Isw 2013/26,Iswid,L.
180,36,Indeterminata,2905 fond,INDET,Isw 2013/26,Iswid,
180,36,Indeterminata,2905 fond,INDET,Isw 2013/26,Iswid,
180,162,Lolium spec.,2905 fond,LOLI,Isw 2013/26,Iswid,
180,163,Phalaris,2905 fond,PHAL,Isw 2013/26,Iswid,
180,52,Poaceae,2905 fond,POACE,Isw 2013/26,Iswid,
180,164,Polypogon,2905 fond,Polypo,Isw 2013/26,Iswid,
181,44,Cerealia indet.,2913 fond,CEREA,Isw 2013/33,Iswid,
181,44,Cerealia indet.,2913 fond,CEREA,Isw 2013/33,Iswid,
181,10,Eleocharis,2913 fond,HELE,Isw 2013/33,Iswid,
181,36,Indeterminata,2913 fond,INDET,Isw 2013/33,Iswid,
181,36,Indeterminata,2913 fond,INDET,Isw 2013/33,Iswid,
181,36,Indeterminata,2913 fond,INDET,Isw 2013/33,Iswid,
181,36,Indeterminata,2913 fond,INDET,Isw 2013/33,Iswid,
181,36,Indeterminata,2913 fond,INDET,Isw 2013/33,Iswid,
181,162,Lolium spec.,2913 fond,LOLI,Isw 2013/33,Iswid,
181,161,Phalaris minor,2913 fond,Phami,Isw 2013/33,Iswid,
181,52,Poaceae,2913 fond,POACE,Isw 2013/33,Iswid,
181,52,Poaceae,2913 fond,POACE,Isw 2013/33,Iswid,
181,14,Polygonum lapathifolium/persicaria,2913 fond,POLPE,Isw 2013/33,Iswid,L./L.
181,135,Triticum dicoccum,2913 fond,TRDIC,Isw 2013/33,Iswid,(Schrank) Schübl.
182,165,Acacia sp.,foyer 2174,ACAC,Isw 2013/15,Iswid,
182,166,Angiospermae Monocotyledonae,foyer 2174,ANGMO,Isw 2013/15,Iswid,
182,88,Asteraceae,foyer 2174,ASTER,Isw 2013/15,Iswid,
182,44,Cerealia indet.,foyer 2174,CEREA,Isw 2013/15,Iswid,
182,167,Cyperus,foyer 2174,CYPE,Isw 2013/15,Iswid,
182,168,Cyperaceae,foyer 2174,CYPER,Isw 2013/15,Iswid,
182,159,Hordeum vulgare undiff.,foyer 2174,HOVUL,Isw 2013/15,Iswid,L.
182,36,Indeterminata,foyer 2174,INDET,Isw 2013/15,Iswid,
182,160,Lolium temulentum,foyer 2174,LOTEM,Isw 2013/15,Iswid,L.
182,161,Phalaris minor,foyer 2174,Phami,Isw 2013/15,Iswid,
182,169,Phragmites,foyer 2174,PHRA,Isw 2013/15,Iswid,
182,52,Poaceae,foyer 2174,POACE,Isw 2013/15,Iswid,
182,52,Poaceae,foyer 2174,POACE,Isw 2013/15,Iswid,
182,14,Polygonum lapathifolium/persicaria,foyer 2174,POLPE,Isw 2013/15,Iswid,L./L.
182,170,Rumex crispus/dentatus,foyer 2174,Rucrden,Isw 2013/15,Iswid,
